이름,연도,포지션,WAR,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
장원삼,19, P,-0.18,8,3,5,2,0,0,0,2,0,0,14.2,13,13,12.50,68,20,4,0,3,3,2,0,7,0,0,0,7.98,7.98,7.67,7.76,6.11,1.57
최동환,19, P,-0.19,18,0,18,10,0,0,1,0,0,0,23.0,16,17,17.15,107,25,7,0,4,10,3,0,13,1,0,1,6.26,6.65,6.71,7.59,6.22,1.52
최원태,23, P,-0.19,9,9,0,0,0,0,3,3,0,0,44.1,33,35,34.65,210,59,6,1,5,17,2,2,40,2,0,1,6.70,7.11,7.03,7.04,4.12,1.71
이우찬,21, P,-0.21,15,5,10,2,0,0,0,1,0,0,34.0,21,25,23.80,161,36,3,1,3,25,1,0,27,3,0,0,5.56,6.62,6.30,7.08,5.20,1.79
류원석,20, P,-0.25,4,1,3,1,0,0,0,1,0,0,4.2,6,14,12.45,37,8,3,0,1,11,4,0,5,1,0,0,11.57,27.00,24.01,21.94,13.83,4.07
이상규,20, P,-0.28,28,0,28,12,0,0,2,3,4,1,31.0,23,23,24.95,152,45,10,1,4,21,1,0,18,1,0,2,6.68,6.68,7.24,7.72,6.28,2.13
박명근,23, P,-0.31,57,1,56,12,0,0,4,3,5,9,51.1,29,31,31.70,236,49,9,1,4,28,6,2,40,6,0,1,5.08,5.44,5.56,5.68,4.82,1.50
임준형,22, P,-0.31,10,5,5,1,0,0,1,3,0,1,30.0,20,22,20.80,140,36,4,0,2,14,3,0,26,2,0,1,6.00,6.60,6.24,6.58,4.17,1.67
백승현,22, P,-0.32,12,0,12,3,0,0,0,1,0,1,10.0,12,13,11.95,52,15,2,1,2,9,0,2,3,0,0,0,10.80,11.70,10.76,11.54,7.89,2.40
여건욱,20, P,-0.33,25,0,25,9,0,0,1,3,1,2,27.2,22,24,26.05,124,36,8,1,8,4,3,0,18,1,0,2,7.16,7.81,8.47,9.10,6.59,1.45
손주영,21, P,-0.37,7,6,1,1,0,0,1,3,0,0,26.2,25,25,24.30,127,31,7,2,4,20,1,0,21,0,0,1,8.44,8.44,8.20,9.19,6.02,1.91
이우찬,24, P,-0.41,30,0,30,2,0,0,3,1,0,6,25.1,22,24,22.65,125,31,4,1,1,18,1,0,24,3,0,2,7.82,8.53,8.05,8.08,4.60,1.93
송은범,19, P,-0.58,26,0,26,6,0,0,2,3,0,5,25.0,15,16,19.10,122,36,3,1,2,10,2,2,21,2,0,0,5.40,5.76,6.88,7.06,3.90,1.84
신정락,19, P,-0.65,23,1,22,2,0,0,1,1,0,4,19.0,20,22,19.20,98,27,4,0,4,9,4,0,19,2,0,4,9.47,10.42,9.09,9.66,5.94,1.89
정우영,23, P,-0.74,60,0,60,3,0,0,5,6,0,11,51.2,27,39,37.45,245,63,11,0,1,17,15,1,41,5,1,2,4.70,6.79,6.52,6.84,3.96,1.55
