이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
박세혁,19, C,2.670,135,128,1071.2,849,786,55,8,99.1,7.06,0.15,,-0.23,,0.10,-1.45,0.37,16.36,15.30,16.08,11.98,27.28,1.498
양의지,23, C,1.982,97,94,773.0,686,635,48,3,99.6,7.95,0.06,,1.56,,-0.01,1.63,1.62,6.59,11.45,12.78,9.02,20.47,1.109
김재호,19, SS,1.701,130,116,993.1,507,158,339,10,98.0,4.50,8.53,,0.89,-1.36,,,,,8.06,8.92,9.32,17.38,0.789
강승호,21, 2B,1.639,103,82,686.1,368,137,226,5,98.6,4.76,13.02,,0.37,0.67,,,,,14.06,17.92,3.08,17.14,1.345
박세혁,22, C,1.628,126,110,884.0,762,689,68,5,99.3,7.71,-0.34,,0.28,,0.26,-0.95,2.10,5.82,7.17,8.06,9.50,16.67,0.700
김재호,23, SS,1.228,86,71,611.1,294,119,166,9,96.9,4.20,7.18,,-0.45,0.13,,,,,6.87,10.87,5.82,12.69,0.665
안재석,22, SS,1.149,72,54,459.2,256,99,144,13,94.9,4.76,6.96,,-0.21,1.00,,,,,7.75,11.28,4.02,11.77,0.757
강승호,22, 2B,1.103,124,110,945.1,518,204,300,14,97.3,4.80,6.46,,0.62,-0.34,,,,,6.74,7.24,4.56,11.30,0.658
정수빈,19, CF,1.037,121,114,1012.2,309,302,4,3,99.0,2.72,10.27,0.52,-0.19,,,,,,10.60,12.41,0.00,10.60,1.037
김인태,21, RF,0.815,83,75,536.0,149,145,4,0,100.0,2.50,10.54,0.13,0.74,,,,,,11.40,12.35,-2.88,8.52,1.091
허경민,23, 3B,0.738,126,116,997.2,250,90,155,5,98.0,2.21,5.55,,2.28,-0.43,0.21,,,,7.62,8.44,0.00,7.62,0.738
박계범,21, SS,0.720,64,43,374.1,158,70,87,1,99.4,3.77,2.56,,0.61,0.77,,,,,3.93,4.79,3.60,7.53,0.376
허경민,20, 3B,0.646,103,99,872.2,252,84,160,8,96.8,2.52,6.95,,0.01,0.57,-0.21,,,,7.32,9.01,0.00,7.32,0.646
박세혁,21, C,0.627,96,73,575.1,549,495,50,4,99.3,8.53,0.20,,0.36,,-0.24,-0.11,1.67,-1.54,0.34,0.50,6.22,6.55,0.032
박준영,23, SS,0.601,20,13,114.1,67,21,44,2,97.0,5.12,4.19,,-0.12,1.22,,,,,5.29,14.94,0.92,6.21,0.512
김재호,21, SS,0.598,83,63,543.0,262,108,150,4,98.5,4.28,1.98,,0.38,-0.95,,,,,1.41,2.29,4.84,6.25,0.135
최주환,20, 2B,0.564,113,109,813.2,442,183,251,8,98.2,4.80,2.33,,0.76,-1.16,,,,,1.93,1.98,4.47,6.40,0.170
박준영,23, 3B,0.553,29,20,178.2,51,17,32,2,96.1,2.47,5.27,,0.09,0.26,0.09,,,,5.71,16.13,0.00,5.71,0.553
김재호,22, SS,0.547,98,61,580.0,301,111,184,6,98.0,4.58,1.30,,0.48,-1.03,,,,,0.75,1.05,4.86,5.61,0.073
정수빈,23, CF,0.547,135,131,1111.0,326,318,8,0,100.0,2.64,3.28,0.86,1.50,,,,,,5.65,5.94,0.00,5.65,0.547
조수행,21, CF,0.507,36,9,140.0,63,61,1,1,98.4,3.99,4.93,0.73,-0.36,,,,,,5.31,6.64,0.00,5.31,0.507
정수빈,24, CF,0.498,63,62,523.0,164,160,3,1,99.4,2.80,3.42,1.45,0.39,,,,,,5.26,11.82,0.00,5.26,0.498
김재호,20, SS,0.461,120,113,961.2,439,137,289,13,97.0,3.99,-5.69,,1.40,0.40,,,,,-3.90,-4.68,9.12,5.22,-0.344
허경민,20, SS,0.455,15,14,114.1,58,19,38,1,98.3,4.49,3.46,,0.17,0.46,,,,,4.08,5.02,1.08,5.16,0.360
박준영,24, SS,0.454,33,30,261.0,124,47,75,2,98.4,4.21,2.43,,0.52,-0.50,,,,,2.45,10.36,2.34,4.79,0.232
장승현,19, C,0.448,34,8,119.0,76,69,7,0,100.0,5.75,-0.05,,0.36,,0.07,0.85,0.28,2.04,3.55,14.61,1.03,4.58,0.347
류지혁,19, 3B,0.443,29,17,148.0,50,20,29,1,98.0,2.98,3.21,,0.13,1.18,,,,,4.53,5.53,0.00,4.53,0.443
전민재,22, SS,0.405,14,11,86.2,50,18,30,2,96.0,4.98,2.45,,0.14,0.84,,,,,3.43,14.12,0.72,4.15,0.335
류지혁,19, 2B,0.404,46,28,243.2,152,66,84,2,98.7,5.54,1.30,,0.33,1.30,,,,,2.94,3.58,1.19,4.13,0.287
이유찬,20, SS,0.397,22,6,67.0,39,20,17,2,94.9,4.97,4.07,,0.10,-0.17,,,,,4.00,5.70,0.50,4.50,0.352
강승호,24, 2B,0.385,61,60,497.0,275,120,144,11,96.0,4.78,1.59,,-0.26,0.23,,,,,1.55,3.39,2.51,4.06,0.147
백동훈,19, RF,0.385,17,3,57.0,25,25,0,0,100.0,3.95,3.87,0.16,0.10,,,,,,4.13,14.50,-0.20,3.93,0.404
이유찬,23, 2B,0.382,67,41,394.0,242,107,123,12,95.0,5.25,5.34,,-3.04,0.02,,,,,2.31,3.20,1.63,3.94,0.224
박세혁,20, C,0.359,118,106,880.2,798,752,38,8,99.0,8.07,0.58,,-1.21,,0.08,-0.75,1.26,-5.70,-5.75,-6.67,9.82,4.07,-0.507
김기연,24, C,0.356,31,21,211.0,183,169,12,2,98.9,7.72,0.20,,-0.17,,-0.35,0.75,1.09,,1.52,6.45,2.23,3.75,0.144
박계범,23, 2B,0.355,20,14,125.0,73,33,39,1,98.6,5.18,3.40,,-0.05,-0.23,,,,,3.13,5.77,0.54,3.67,0.303
허경민,24, 3B,0.313,49,48,388.1,109,32,74,3,97.2,2.46,2.17,,0.97,0.23,-0.07,,,,3.30,9.15,0.00,3.30,0.313
강승호,23, 2B,0.298,93,85,724.0,410,187,210,13,96.8,4.94,-0.92,,0.12,0.49,,,,,-0.31,-0.35,3.38,3.07,-0.030
김인태,22, RF,0.292,49,48,342.0,77,75,1,1,98.7,2.00,4.82,-0.13,0.12,,,,,,4.80,8.33,-1.81,2.99,0.469
이흥련,19, C,0.292,23,8,91.0,51,47,4,0,100.0,5.04,-0.07,,0.27,,,0.60,-0.15,1.49,2.14,11.41,0.84,2.98,0.209
이유찬,23, SS,0.290,30,21,181.1,92,34,54,4,95.7,4.37,1.86,,-0.39,0.14,,,,,1.61,2.23,1.38,2.99,0.156
안재석,21, SS,0.286,62,37,341.0,173,67,97,9,94.8,4.33,-0.01,,-0.45,0.43,,,,,-0.03,-0.04,3.02,2.99,-0.003
김대한,19, CF,0.285,12,4,47.0,21,19,1,1,95.2,3.83,2.46,0.39,0.06,,,,,,2.91,22.04,0.00,2.91,0.285
이유찬,24, 3B,0.277,13,12,98.0,38,14,22,2,94.7,3.31,2.81,,-0.13,0.00,0.23,,,,2.92,10.77,0.00,2.92,0.277
박계범,22, 2B,0.269,23,15,127.0,68,23,45,0,100.0,4.82,1.73,,0.15,0.39,,,,,2.27,4.24,0.49,2.76,0.222
허경민,19, 3B,0.257,132,124,1080.0,287,86,193,8,97.2,2.33,2.58,,0.96,-1.05,0.14,,,,2.63,2.84,0.00,2.63,0.257
정수빈,22, CF,0.253,124,109,979.2,293,289,3,1,99.7,2.68,1.14,0.57,0.88,,,,,,2.59,2.94,0.00,2.59,0.253
서예일,20, 2B,0.237,20,0,38.2,21,5,16,0,100.0,4.89,1.98,,0.04,0.58,,,,,2.59,9.33,0.09,2.68,0.229
이유찬,24, 2B,0.225,16,2,39.0,27,8,19,0,100.0,6.23,2.08,,0.15,0.00,,,,,2.23,8.23,0.14,2.37,0.211
안재석,23, SS,0.220,13,10,88.0,53,19,33,1,98.1,5.32,0.14,,0.29,1.02,,,,,1.45,7.73,0.82,2.27,0.140
안권수,21, RF,0.216,52,3,107.1,27,27,0,0,100.0,2.26,3.08,-0.69,0.15,,,,,,2.54,4.20,-0.28,2.26,0.243
조수행,24, LF,0.212,47,40,360.0,108,106,1,1,99.1,2.68,4.32,-0.47,-0.08,,,,,,3.77,9.19,-1.53,2.24,0.357
정수빈,20, CF,0.210,141,133,1162.2,336,328,7,1,99.7,2.59,1.73,-0.10,0.75,,,,,,2.38,2.43,0.00,2.38,0.210
전민재,24, 3B,0.210,14,4,55.0,16,7,9,0,100.0,2.62,1.84,,0.21,0.19,-0.02,,,,2.21,7.23,0.00,2.21,0.210
김경호,19, LF,0.209,15,1,37.0,6,6,0,0,100.0,1.46,2.13,0.06,0.04,,,,,,2.23,10.04,-0.09,2.14,0.218
양의지,24, C,0.204,37,37,304.2,263,250,10,3,98.9,7.68,-0.22,,-0.33,,0.11,-0.55,-0.68,,-1.66,-4.13,3.82,2.15,-0.158
양찬열,22, LF,0.203,11,2,31.1,10,10,0,0,100.0,2.87,1.85,0.30,0.05,,,,,,2.20,7.72,-0.12,2.08,0.215
정병곤,19, 2B,0.200,13,5,50.2,29,11,18,0,100.0,5.15,1.79,,0.07,,,,,,1.86,13.38,0.19,2.05,0.182
박건우,19, RF,0.198,122,113,947.1,238,233,2,3,98.7,2.23,6.43,0.46,0.13,,,,,,7.02,7.96,-5.00,2.02,0.687
페르난데스,20, 1B,0.197,26,24,191.2,181,170,10,1,99.4,8.45,4.24,,0.17,,,,,,4.41,4.41,-2.18,2.23,0.389
조수행,23, RF,0.195,61,34,316.1,76,72,2,2,97.4,2.11,2.49,1.27,-0.37,,,,,,3.39,3.88,-1.38,2.01,0.328
김대한,24, RF,0.182,22,10,105.0,28,27,0,1,96.4,2.31,2.94,-0.46,-0.17,,,,,,2.32,7.94,-0.40,1.92,0.220
김인태,21, LF,0.179,38,18,188.0,41,40,1,0,100.0,1.96,2.56,0.04,0.17,,,,,,2.77,3.00,-0.90,1.87,0.265
박지훈,21, SS,0.177,1,0,4.0,4,3,1,0,100.0,9.00,1.80,,0.01,,,,,,1.81,7.66,0.04,1.85,0.173
김대한,22, CF,0.175,12,4,49.0,22,22,0,0,100.0,4.04,2.81,-1.09,0.07,,,,,,1.79,5.05,0.00,1.79,0.175
송승환,23, LF,0.173,14,12,97.0,32,31,1,0,100.0,2.97,1.69,0.37,0.18,,,,,,2.24,10.74,-0.45,1.79,0.217
신성현,22, LF,0.158,7,5,36.0,9,8,1,0,100.0,2.25,0.93,0.80,0.05,,,,,,1.77,15.03,-0.16,1.61,0.173
김재호,22, 3B,0.152,7,4,34.0,13,3,10,0,100.0,3.44,1.79,,0.03,-0.38,0.12,,,,1.55,2.19,0.00,1.55,0.152
김인태,23, LF,0.144,10,6,58.0,17,17,0,0,100.0,2.64,0.95,0.71,0.11,,,,,,1.76,5.39,-0.27,1.49,0.170
강승호,21, 1B,0.143,17,0,22.0,17,12,5,0,100.0,6.95,1.51,,0.02,,0.07,,,,1.60,2.03,-0.10,1.50,0.153
백동훈,21, CF,0.142,2,2,8.0,5,5,0,0,100.0,5.63,1.21,0.26,0.01,,,,,,1.48,42.68,0.00,1.48,0.142
김인태,19, RF,0.139,9,9,70.0,23,23,0,0,100.0,2.96,1.92,-0.29,0.12,,,,,,1.75,9.67,-0.33,1.42,0.171
조수행,23, LF,0.138,48,3,113.2,33,33,0,0,100.0,2.61,1.35,0.19,0.21,,,,,,1.75,2.00,-0.33,1.42,0.170
안재석,22, 2B,0.124,18,13,101.1,77,30,45,2,97.4,6.66,1.92,,-0.37,-0.71,,,,,0.84,1.22,0.43,1.27,0.082
오재원,22, 2B,0.118,8,5,44.0,21,11,10,0,100.0,4.30,0.61,,0.05,0.37,,,,,1.04,8.29,0.17,1.21,0.101
김경호,19, RF,0.115,7,0,13.1,5,5,0,0,100.0,3.38,0.70,0.49,0.02,,,,,,1.22,5.47,-0.04,1.18,0.119
정진호,19, LF,0.110,29,5,88.1,20,19,1,0,100.0,2.04,0.74,0.60,0.09,,,,,,1.43,3.12,-0.31,1.12,0.140
백동훈,19, LF,0.109,12,2,29.2,9,9,0,0,100.0,2.73,0.68,0.49,0.03,,,,,,1.20,4.21,-0.08,1.12,0.117
김인태,19, LF,0.106,16,8,90.0,25,25,0,0,100.0,2.50,1.24,0.09,0.09,,,,,,1.42,7.87,-0.34,1.08,0.139
장승현,22, C,0.105,59,24,260.1,212,194,14,4,98.1,7.19,0.38,,-0.66,,0.09,0.36,2.06,-3.65,-1.42,-3.42,2.50,1.07,-0.139
정진호,19, CF,0.104,10,9,79.0,18,18,0,0,100.0,2.05,0.99,-0.03,0.10,,,,,,1.07,2.32,0.00,1.07,0.104
이유찬,24, SS,0.103,3,2,15.0,10,4,6,0,100.0,6.00,1.11,,0.06,-0.22,,,,,0.95,3.50,0.14,1.09,0.090
최주환,19, 2B,0.100,68,64,474.0,264,94,168,2,99.2,4.97,-2.02,,0.15,0.31,,,,,-1.56,-2.59,2.59,1.03,-0.153
신성현,19, CF,0.100,5,1,13.0,4,4,0,0,100.0,2.77,0.70,0.30,0.02,,,,,,1.02,4.20,0.00,1.02,0.100
오재원,21, 1B,0.095,14,2,40.1,33,30,3,0,100.0,7.36,1.44,,0.03,,-0.26,,,,1.21,3.87,-0.22,0.99,0.116
권민석,21, 2B,0.094,6,0,19.0,9,5,4,0,100.0,4.26,0.77,,0.02,0.12,,,,,0.92,4.01,0.07,0.99,0.088
양찬열,20, RF,0.091,9,4,38.2,10,10,0,0,100.0,2.33,0.62,0.54,0.05,,,,,,1.21,10.25,-0.18,1.03,0.107
신성현,19, 1B,0.088,14,7,66.0,73,66,6,1,98.6,9.82,1.93,,-0.43,,,,,,1.50,6.18,-0.60,0.90,0.147
백동훈,19, CF,0.085,12,5,52.1,21,21,0,0,100.0,3.61,0.70,0.11,0.07,,,,,,0.87,3.06,0.00,0.87,0.085
안승한,22, C,0.082,29,8,96.0,87,77,10,0,100.0,8.16,-0.06,,0.29,,0.09,0.94,-1.82,0.49,-0.07,-0.34,0.91,0.84,-0.007
안재석,21, 3B,0.080,9,3,33.0,13,4,8,1,92.3,3.27,0.40,,0.02,0.31,0.10,,,,0.83,1.25,0.00,0.83,0.080
안권수,20, CF,0.078,9,0,26.0,8,8,0,0,100.0,2.77,0.92,-0.06,0.03,,,,,,0.89,1.88,0.00,0.89,0.078
류지혁,19, 1B,0.076,17,0,27.1,26,20,6,0,100.0,8.56,0.80,,0.03,,0.03,,,,0.85,1.04,-0.08,0.77,0.084
안재석,21, 2B,0.074,23,15,107.1,61,25,33,3,95.1,4.86,0.39,,0.14,-0.22,,,,,0.31,0.46,0.47,0.78,0.029
김인태,21, 1B,0.073,1,0,2.0,3,3,0,0,100.0,13.50,0.78,,0.00,,,,,,0.78,0.85,-0.02,0.76,0.075
정수빈,21, CF,0.072,103,77,731.2,223,218,4,1,99.6,2.73,0.56,-0.06,0.25,,,,,,0.75,1.04,0.00,0.75,0.072
조수행,24, CF,0.069,10,3,41.0,14,13,1,0,100.0,3.07,0.05,0.60,0.07,,,,,,0.73,1.78,0.00,0.73,0.069
백동훈,20, RF,0.069,11,0,27.0,9,9,0,0,100.0,3.00,0.86,-0.03,0.04,,,,,,0.86,4.60,-0.08,0.78,0.076
장승현,24, C,0.067,9,7,58.0,59,57,2,0,100.0,9.16,-0.17,,0.22,,0.12,-0.08,0.07,,0.15,2.47,0.55,0.71,0.015
박지훈,21, 1B,0.067,14,0,20.2,23,20,3,0,100.0,10.02,0.78,,0.02,,,,,,0.80,3.38,-0.10,0.70,0.076
국해성,19, LF,0.064,2,2,13.0,5,5,0,0,100.0,3.46,0.59,0.10,0.01,,,,,,0.71,4.84,-0.05,0.66,0.069
박계범,22, SS,0.062,25,13,108.2,44,13,27,4,90.9,3.31,-0.34,,0.18,-0.12,,,,,-0.28,-0.52,0.92,0.64,-0.027
서예일,22, 2B,0.056,17,1,44.2,27,10,17,0,100.0,5.44,0.08,,0.05,0.29,,,,,0.43,1.76,0.15,0.58,0.042
안권수,21, CF,0.056,11,1,27.1,6,6,0,0,100.0,1.98,0.39,0.17,0.03,,,,,,0.59,0.97,0.00,0.59,0.056
이흥련,20, C,0.056,2,0,5.0,5,5,0,0,100.0,9.00,0.00,,0.02,,,,0.34,0.23,0.59,1.73,0.05,0.64,0.052
오재원,21, 2B,0.055,28,10,125.1,81,32,47,2,97.5,5.67,-0.21,,0.16,0.08,,,,,0.02,0.08,0.55,0.57,0.002
신성현,22, RF,0.053,3,1,9.0,3,3,0,0,100.0,3.00,0.54,0.01,0.02,,,,,,0.57,4.85,-0.03,0.54,0.056
홍성호,22, CF,0.052,1,1,5.0,1,1,0,0,100.0,1.80,0.52,,0.01,,,,,,0.53,6.36,0.00,0.53,0.052
안승한,24, C,0.050,2,1,9.1,7,7,0,0,100.0,6.75,0.00,,0.04,,,-0.12,0.53,,0.45,16.28,0.07,0.52,0.043
박계범,21, 3B,0.049,27,18,140.2,41,18,21,2,95.1,2.50,0.32,,0.11,0.05,0.04,,,,0.51,0.63,0.00,0.51,0.049
조수행,20, CF,0.049,9,0,19.0,6,6,0,0,100.0,2.84,0.51,0.03,0.02,,,,,,0.56,1.82,0.00,0.56,0.049
장승현,20, C,0.046,23,4,62.1,52,50,2,0,100.0,7.51,-0.03,,0.21,,,-0.08,0.93,-0.99,0.04,0.26,0.48,0.52,0.004
백동훈,20, LF,0.046,10,0,13.0,7,6,0,1,85.7,4.15,0.44,0.60,-0.50,,,,,,0.54,2.89,-0.02,0.52,0.048
강진성,22, LF,0.043,4,1,10.0,5,5,0,0,100.0,4.50,-0.17,0.63,0.02,,,,,,0.48,1.72,-0.04,0.44,0.047
이유찬,23, 3B,0.041,3,0,7.0,6,2,4,0,100.0,7.71,0.04,,0.02,0.36,,,,,0.42,0.59,0.00,0.42,0.041
안권수,20, RF,0.039,23,0,54.1,17,16,1,0,100.0,2.82,0.63,-0.11,0.07,,,,,,0.60,1.26,-0.15,0.45,0.053
조수행,23, CF,0.038,35,12,150.2,54,54,0,0,100.0,3.23,0.35,-0.15,0.20,,,,,,0.40,0.45,0.00,0.40,0.038
류지혁,20, 3B,0.038,4,3,21.0,7,3,4,0,100.0,3.00,0.42,,0.01,,,,,,0.43,2.48,0.00,0.43,0.038
정병곤,19, 3B,0.036,2,0,6.0,2,1,1,0,100.0,3.00,0.37,,0.01,,,,,,0.37,2.67,0.00,0.37,0.036
권민석,21, 3B,0.036,10,0,19.0,8,5,2,1,87.5,3.32,0.49,,0.01,-0.13,,,,,0.38,1.65,0.00,0.38,0.036
안재석,23, 2B,0.033,4,2,21.0,8,4,4,0,100.0,3.43,0.19,,0.08,,,,,,0.27,1.43,0.07,0.34,0.026
홍성호,23, 1B,0.033,1,0,3.0,1,1,0,0,100.0,3.00,0.37,,0.01,,,,,,0.38,2.59,-0.04,0.34,0.037
양찬열,23, LF,0.031,6,0,10.0,2,2,0,0,100.0,1.80,0.47,-0.14,0.02,,,,,,0.35,1.15,-0.03,0.32,0.034
전민재,21, 3B,0.026,3,0,6.0,1,0,1,0,100.0,1.50,0.26,,0.00,,,,,,0.27,4.28,0.00,0.27,0.026
최주환,19, 1B,0.025,3,3,25.0,26,25,0,1,96.2,9.00,0.47,,0.02,,,,,,0.50,0.82,-0.24,0.26,0.049
김민혁,23, 1B,0.025,12,5,56.0,57,52,4,1,98.2,9.00,1.03,,-0.37,,0.05,,,,0.71,4.89,-0.46,0.25,0.069
강진성,23, 1B,0.023,2,0,2.0,4,4,0,0,100.0,18.00,0.27,,0.00,,,,,,0.27,0.68,-0.04,0.23,0.027
권민석,20, 1B,0.018,18,0,22.0,18,16,2,0,100.0,7.36,0.26,,0.02,,,,,,0.28,0.73,-0.08,0.20,0.025
조수행,24, RF,0.017,7,2,22.0,5,5,0,0,100.0,2.05,0.08,0.12,0.07,,,,,,0.27,0.66,-0.09,0.18,0.026
서예일,24, SS,0.017,3,0,5.0,2,0,2,0,100.0,3.60,0.13,,0.02,,,,,,0.15,1.48,0.02,0.17,0.015
이유찬,22, 3B,0.016,5,3,26.2,13,5,7,1,92.3,4.05,-0.09,,0.02,0.11,0.12,,,,0.16,1.82,0.00,0.16,0.016
박지훈,21, 3B,0.016,6,0,9.0,2,1,1,0,100.0,2.00,0.16,,0.01,,,,,,0.17,0.71,0.00,0.17,0.016
안재석,23, 3B,0.015,6,3,30.0,9,4,5,0,100.0,2.70,0.06,,0.10,,,,,,0.15,0.82,0.00,0.15,0.015
권민석,22, 3B,0.011,5,0,11.0,2,1,1,0,100.0,1.64,-0.29,,0.01,0.39,,,,,0.11,0.99,0.00,0.11,0.011
국해성,21, RF,0.010,3,1,13.0,2,2,0,0,100.0,1.38,0.16,,0.02,,,,,,0.18,6.40,-0.07,0.11,0.017
백동훈,20, CF,0.008,9,1,16.0,6,6,0,0,100.0,3.38,-0.50,0.58,0.02,,,,,,0.09,0.49,0.00,0.09,0.008
이유찬,20, 2B,0.008,36,2,67.2,41,18,21,2,95.1,5.19,0.66,,-0.45,-0.29,,,,,-0.08,-0.11,0.17,0.09,-0.007
서예일,23, 3B,0.008,2,0,8.0,2,2,0,0,100.0,2.25,0.05,,0.03,,,,,,0.08,2.34,0.00,0.08,0.008
허경민,19, 2B,0.006,1,0,2.0,4,2,2,0,100.0,18.00,0.05,,0.00,,,,,,0.06,0.06,0.01,0.07,0.006
전민재,23, 1B,0.004,2,0,3.2,1,0,1,0,100.0,2.45,0.00,,0.01,,0.05,,,,0.06,0.47,-0.02,0.04,0.006
전민재,22, 3B,0.004,5,0,10.0,1,1,0,0,100.0,0.90,0.03,,0.01,,,,,,0.04,0.15,0.00,0.04,0.004
강승호,24, 1B,0.003,15,3,44.0,39,34,5,0,100.0,7.98,0.32,,0.10,,,,,,0.41,0.90,-0.38,0.03,0.039
전민재,23, 2B,0.001,3,0,3.0,0,0,0,0,,0.00,-0.01,,0.01,,,,,,0.00,0.02,0.01,0.01,0.000
이유찬,22, 2B,0.001,1,0,1.1,1,1,0,0,100.0,6.75,0.00,,0.00,,,,,,0.00,0.01,0.01,0.01,0.000
박지훈,20, 2B,0.001,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.01,0.01,0.01,0.000
전다민,24, CF,0.000,1,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.24,0.00,0.00,0.000
강진성,22, 1B,0.000,22,13,133.1,128,121,7,0,100.0,8.64,0.91,,0.10,,0.14,,,,1.14,4.12,-1.14,0.00,0.112
김태근,24, RF,-0.001,7,0,14.0,3,3,0,0,100.0,1.93,0.30,-0.33,0.04,,,,,,0.01,0.08,-0.02,-0.01,0.001
이유찬,22, LF,-0.001,1,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.03,-0.01,-0.01,0.000
김대한,22, LF,-0.001,1,0,1.2,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,-0.01,-0.01,0.000
홍성호,24, LF,-0.001,1,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.02,-0.01,-0.01,0.000
홍성호,22, LF,-0.001,3,0,6.0,0,0,0,0,,0.00,,,0.01,,,,,,0.01,0.11,-0.02,-0.01,0.001
김민혁,21, 3B,-0.001,1,0,1.0,0,0,0,0,,0.00,-0.01,,0.00,,,,,,-0.01,-0.31,0.00,-0.01,-0.001
신성현,23, 1B,-0.002,5,1,17.1,15,14,1,0,100.0,7.79,0.06,,0.04,,,,,,0.10,1.25,-0.12,-0.02,0.010
김민혁,21, 1B,-0.002,1,0,2.0,2,2,0,0,100.0,9.00,0.00,,0.00,,,,,,0.00,0.04,-0.02,-0.02,0.000
송승환,22, 1B,-0.002,1,0,2.0,4,4,0,0,100.0,18.00,0.00,,0.00,,,,,,0.00,0.00,-0.02,-0.02,0.000
홍성호,24, 1B,-0.003,3,0,5.0,5,5,0,0,100.0,9.00,0.00,,0.01,,,,,,0.01,0.12,-0.04,-0.03,0.001
국해성,20, 1B,-0.003,2,0,4.0,3,3,0,0,100.0,6.75,0.00,,0.00,,,,,,0.00,0.01,-0.04,-0.04,0.000
강승호,22, 1B,-0.004,23,3,59.1,62,52,10,0,100.0,9.40,0.38,,0.04,,,,,,0.42,0.46,-0.46,-0.04,0.041
홍성호,24, RF,-0.004,2,0,4.0,0,0,0,0,,0.00,-0.04,,0.01,,,,,,-0.03,-0.31,-0.01,-0.04,-0.003
양찬열,23, RF,-0.005,34,22,212.2,53,50,3,0,100.0,2.24,0.45,-0.01,0.42,,,,,,0.85,2.79,-0.90,-0.05,0.082
오재원,20, 1B,-0.005,3,0,8.0,8,7,0,1,87.5,7.88,0.53,,-0.51,,,,,,0.02,0.04,-0.08,-0.06,0.002
오명진,20, 2B,-0.007,2,0,4.0,2,1,1,0,100.0,4.50,0.11,,0.00,-0.19,,,,,-0.08,-2.41,0.01,-0.07,-0.007
신성현,19, 3B,-0.007,4,0,7.0,2,1,1,0,100.0,2.57,-0.08,,0.01,,,,,,-0.07,-0.28,0.00,-0.07,-0.007
김태근,23, RF,-0.008,19,8,103.1,23,21,2,0,100.0,2.00,-0.56,0.68,0.20,,,,,,0.32,1.13,-0.40,-0.08,0.031
오명진,21, 2B,-0.008,2,0,2.0,1,1,0,0,100.0,4.50,-0.10,,0.00,,,,,,-0.10,-7.07,0.01,-0.09,-0.009
서예일,19, 3B,-0.008,2,0,8.0,2,1,1,0,100.0,2.25,-0.09,,0.01,,,,,,-0.09,-1.78,0.00,-0.09,-0.008
박지훈,23, 3B,-0.009,3,1,6.1,1,0,1,0,100.0,1.42,-0.11,,0.02,,,,,,-0.09,-0.59,0.00,-0.09,-0.009
양찬열,20, LF,-0.009,6,1,10.0,2,1,1,0,100.0,1.80,-1.15,1.06,0.01,,,,,,-0.07,-0.61,-0.03,-0.10,-0.006
전민재,23, SS,-0.010,3,2,16.0,10,7,3,0,100.0,5.63,-0.61,,0.05,0.35,,,,,-0.20,-1.55,0.10,-0.10,-0.020
안재석,22, 3B,-0.011,3,2,16.0,3,1,2,0,100.0,1.69,-0.12,,0.01,,,,,,-0.11,-0.16,0.00,-0.11,-0.011
송승환,22, RF,-0.012,1,0,1.0,0,0,0,0,,0.00,-0.23,0.12,0.00,,,,,,-0.11,-1.47,-0.01,-0.12,-0.011
이유찬,19, 3B,-0.014,4,1,10.2,1,0,1,0,100.0,0.84,-0.15,,0.01,,,,,,-0.14,-0.80,0.00,-0.14,-0.014
서예일,21, 3B,-0.014,3,1,7.0,3,0,2,1,66.7,2.57,-0.15,,0.01,,,,,,-0.15,-4.22,0.00,-0.15,-0.014
신성현,19, RF,-0.015,4,1,14.0,4,4,0,0,100.0,2.57,-0.14,0.01,0.02,,,,,,-0.11,-0.46,-0.04,-0.15,-0.011
서예일,24, 3B,-0.015,9,2,34.0,9,2,6,1,88.9,2.12,0.40,,-0.37,-0.19,,,,,-0.16,-1.53,0.00,-0.16,-0.015
김민혁,22, 3B,-0.016,3,1,14.0,4,2,2,0,100.0,2.57,-0.18,,0.01,,,,,,-0.17,-0.63,0.00,-0.17,-0.016
박지훈,23, 1B,-0.016,12,3,41.2,37,36,1,0,100.0,7.99,0.04,,0.09,,,,,,0.13,0.86,-0.30,-0.17,0.013
최주환,20, 3B,-0.017,18,17,141.0,41,10,29,2,95.1,2.49,-0.13,,0.09,-0.14,,,,,-0.19,-0.19,0.00,-0.19,-0.017
신성현,23, RF,-0.019,1,1,8.0,1,1,0,0,100.0,1.13,-0.30,0.12,0.02,,,,,,-0.17,-2.02,-0.03,-0.20,-0.016
박계범,22, 3B,-0.021,30,17,159.0,45,16,25,4,91.1,2.32,1.09,,-0.83,-0.58,0.11,,,,-0.22,-0.41,0.00,-0.22,-0.021
