이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
김영웅,23, 2B,-0.003,4,0,9.0,2,0,2,0,100.0,2.00,-0.09,,0.03,,,,,,-0.06,-0.15,0.03,-0.03,-0.005
김동진,22, 2B,-0.003,2,0,6.0,5,0,5,0,100.0,7.50,-0.07,,0.01,,,,,,-0.06,-1.86,0.03,-0.03,-0.006
권정웅,20, C,-0.004,3,0,5.2,4,4,0,0,100.0,6.35,0.00,,0.02,,,,0.03,-0.13,-0.07,-3.47,0.02,-0.05,-0.006
김호재,21, 3B,-0.004,27,2,56.0,15,5,10,0,100.0,2.41,0.17,,0.04,-0.26,,,,,-0.05,-0.08,0.00,-0.05,-0.004
김호재,23, 3B,-0.005,33,17,157.2,42,11,31,0,100.0,2.40,0.07,,0.52,-0.47,-0.17,,,,-0.05,-0.10,0.00,-0.05,-0.005
김헌곤,22, LF,-0.007,25,9,104.0,26,24,2,0,100.0,2.25,-0.33,0.48,0.16,,,,,,0.31,0.55,-0.38,-0.07,0.030
김동엽,22, LF,-0.008,9,5,45.0,11,11,0,0,100.0,2.20,0.52,-0.50,0.07,,,,,,0.09,0.44,-0.17,-0.08,0.009
이성규,23, LF,-0.008,2,0,5.0,2,2,0,0,100.0,3.60,-0.36,0.28,0.01,,,,,,-0.07,-0.09,-0.01,-0.08,-0.007
김상민,23, RF,-0.011,3,0,8.0,1,1,0,0,100.0,1.13,-0.50,0.39,0.02,,,,,,-0.10,-1.77,-0.02,-0.12,-0.010
이병헌,22, C,-0.013,3,2,11.0,12,9,3,0,100.0,9.82,0.00,,0.03,,,-0.02,0.05,-0.30,-0.23,-10.90,0.10,-0.13,-0.022
김태훈,24, LF,-0.015,2,0,3.2,0,0,0,0,,0.00,-0.14,,0.00,,,,,,-0.13,-2.13,-0.02,-0.15,-0.013
이재현,22, 2B,-0.015,6,4,30.0,15,7,7,1,93.3,4.20,0.42,,-0.45,-0.25,,,,,-0.28,-0.54,0.13,-0.15,-0.028
김지찬,24, 2B,-0.015,8,0,12.0,2,2,0,0,100.0,1.50,-0.25,,0.04,,,,,,-0.21,-0.48,0.05,-0.16,-0.020
김상수,22, 3B,-0.016,4,2,18.0,3,1,2,0,100.0,1.50,-0.48,,0.02,0.30,,,,,-0.16,-0.33,0.00,-0.16,-0.016
이성규,22, 1B,-0.022,5,2,22.0,23,23,0,0,100.0,9.41,-0.02,,0.02,,,,,,0.00,-0.03,-0.22,-0.22,0.000
이성곤,19, LF,-0.023,2,1,9.0,2,2,0,0,100.0,2.00,-0.29,0.08,0.01,,,,,,-0.20,-2.23,-0.03,-0.23,-0.020
김지찬,21, SS,-0.026,90,73,599.1,277,90,172,15,94.6,3.93,-6.58,,-0.53,1.51,,,,,-5.59,-6.71,5.32,-0.27,-0.535
김민수,19, C,-0.026,29,8,104.1,74,67,7,0,100.0,6.38,-0.07,,0.31,,0.02,0.33,0.33,-2.12,-1.20,-5.98,0.94,-0.27,-0.118
전병우,24, 3B,-0.027,6,4,35.0,10,6,3,1,90.0,2.31,-0.41,,0.13,,,,,,-0.28,-5.04,0.00,-0.28,-0.027
김도환,23, C,-0.027,8,3,31.0,25,24,1,0,100.0,7.26,-0.03,,0.08,,,-0.10,0.38,-0.78,-0.44,-7.11,0.17,-0.28,-0.043
김재성,24, C,-0.027,7,2,29.0,23,20,3,0,100.0,7.14,-0.04,,0.11,,0.12,-0.35,-0.44,,-0.60,-8.62,0.31,-0.29,-0.057
김재상,23, 2B,-0.028,4,2,19.0,14,7,6,1,92.9,6.16,-0.42,,0.07,,,,,,-0.36,-3.01,0.07,-0.29,-0.034
김호재,21, SS,-0.037,12,3,35.0,13,3,9,1,92.3,3.09,-0.33,,0.06,-0.36,,,,,-0.63,-1.04,0.24,-0.39,-0.060
김헌곤,19, CF,-0.037,8,5,53.0,10,10,0,0,100.0,1.70,-0.17,-0.27,0.07,,,,,,-0.38,-0.48,0.00,-0.38,-0.037
양우현,20, 3B,-0.038,2,2,14.0,3,0,2,1,66.7,1.29,0.21,,-0.51,-0.13,,,,,-0.43,-8.80,0.00,-0.43,-0.038
김호재,19, 3B,-0.038,8,1,19.0,2,0,2,0,100.0,0.95,-0.41,,0.02,,,,,,-0.39,-2.01,0.00,-0.39,-0.038
최영진,22, 3B,-0.040,16,11,98.0,34,11,22,1,97.1,3.03,-0.36,,0.08,-0.25,0.12,,,,-0.41,-1.36,0.00,-0.41,-0.040
김재성,24, 1B,-0.041,1,1,5.0,4,3,0,1,75.0,5.40,-0.36,,0.01,,,,,,-0.35,-5.04,-0.08,-0.43,-0.033
박한이,19, RF,-0.041,7,4,45.0,7,7,0,0,100.0,1.40,-0.59,0.30,0.08,,,,,,-0.21,-1.02,-0.21,-0.42,-0.021
김호재,22, 1B,-0.042,7,0,13.0,10,10,0,0,100.0,6.92,-0.34,,0.01,,,,,,-0.33,-2.24,-0.10,-0.43,-0.032
송준석,21, LF,-0.042,13,12,90.0,24,24,0,0,100.0,2.40,-0.08,0.00,0.08,,,,,,0.00,0.01,-0.44,-0.44,0.000
김영웅,22, SS,-0.042,3,2,13.0,4,2,1,1,75.0,2.08,-0.34,,0.02,-0.22,,,,,-0.53,-5.92,0.10,-0.43,-0.052
강한울,20, SS,-0.043,23,20,170.0,63,23,39,1,98.4,3.28,-2.72,,0.25,0.30,,,,,-2.17,-9.18,1.68,-0.49,-0.191
김헌곤,20, LF,-0.046,42,24,234.0,60,58,1,1,98.3,2.27,0.37,0.32,-0.21,,,,,,0.48,0.71,-1.00,-0.52,0.042
최영진,21, 3B,-0.046,17,5,63.0,20,8,12,0,100.0,2.86,-0.99,,0.05,0.35,0.11,,,,-0.48,-1.58,0.00,-0.48,-0.046
류지혁,24, 1B,-0.046,5,1,11.0,4,4,0,0,100.0,3.27,-0.43,,0.02,,,,,,-0.41,-1.34,-0.08,-0.49,-0.039
박병호,24, 1B,-0.048,3,3,26.0,24,21,3,0,100.0,8.31,-0.33,,0.06,,0.02,,,,-0.25,-0.66,-0.26,-0.51,-0.023
김도환,20, C,-0.048,32,13,123.2,104,100,3,1,99.0,7.50,-0.04,,-0.11,,,-0.72,-2.97,2.20,-1.63,-6.90,1.08,-0.55,-0.144
구자욱,23, RF,-0.050,70,69,590.2,124,121,3,0,100.0,1.89,1.86,-0.48,1.16,,,,,,2.54,3.07,-3.05,-0.51,0.246
김동엽,20, LF,-0.051,35,27,231.0,68,64,2,2,97.1,2.57,1.11,0.21,-0.73,,,,,,0.58,0.73,-1.16,-0.58,0.051
김재혁,24, CF,-0.054,5,0,13.0,3,3,0,0,100.0,2.08,-0.81,0.22,0.02,,,,,,-0.57,-3.89,0.00,-0.57,-0.054
김호재,20, 1B,-0.055,8,0,9.0,6,6,0,0,100.0,6.00,-0.59,,0.01,,,,,,-0.58,-1.28,-0.04,-0.62,-0.051
김호재,21, 1B,-0.056,35,8,109.2,97,88,8,1,99.0,7.88,0.12,,0.09,,,,,,0.21,0.35,-0.80,-0.59,0.020
김재혁,22, RF,-0.057,4,4,32.1,3,3,0,0,100.0,0.84,-0.21,-0.29,0.06,,,,,,-0.44,-4.22,-0.14,-0.58,-0.043
이성규,20, 3B,-0.060,15,11,95.0,30,9,18,3,90.0,2.56,-0.08,,0.06,-0.49,-0.16,,,,-0.68,-1.00,0.00,-0.68,-0.060
김호재,22, SS,-0.061,2,0,3.0,1,0,1,0,100.0,3.00,-0.29,,0.00,-0.40,,,,,-0.69,-4.70,0.06,-0.63,-0.067
김성윤,22, LF,-0.062,6,1,17.0,1,1,0,0,100.0,0.53,-0.68,0.09,0.03,,,,,,-0.56,-1.68,-0.07,-0.63,-0.055
송준석,23, RF,-0.063,2,1,6.0,0,0,0,0,,0.00,-0.23,-0.41,0.01,,,,,,-0.63,-12.92,-0.02,-0.65,-0.061
김태훈,23, LF,-0.064,5,5,40.0,9,8,1,0,100.0,2.03,-0.60,0.03,0.07,,,,,,-0.50,-6.59,-0.16,-0.66,-0.049
박승규,20, CF,-0.066,35,16,164.0,57,57,0,0,100.0,3.13,-0.74,-0.19,0.18,,,,,,-0.75,-1.19,0.00,-0.75,-0.066
김호재,20, 3B,-0.068,35,18,177.2,50,17,31,2,96.0,2.43,-0.30,,-0.41,-0.17,0.11,,,,-0.77,-1.71,0.00,-0.77,-0.068
손주인,19, 3B,-0.072,4,2,18.0,2,0,2,0,100.0,1.00,-0.76,,0.02,,,,,,-0.74,-5.32,0.00,-0.74,-0.072
김지찬,22, SS,-0.073,15,11,99.0,50,14,32,4,92.0,4.18,-2.41,,0.16,0.50,,,,,-1.74,-2.22,1.00,-0.74,-0.170
손주인,19, 1B,-0.073,5,4,35.2,38,36,0,2,94.7,9.08,-0.50,,0.03,,,,,,-0.46,-3.35,-0.28,-0.74,-0.046
이원석,23, 3B,-0.075,12,11,84.0,22,7,13,2,90.9,2.14,-1.06,,-0.22,1.11,-0.60,,,,-0.77,-1.25,0.00,-0.77,-0.075
김호재,20, 2B,-0.075,17,5,49.1,20,8,11,1,95.0,3.47,-1.42,,0.05,0.29,,,,,-1.09,-2.41,0.24,-0.85,-0.096
이성규,19, 3B,-0.075,6,5,36.0,14,7,5,2,85.7,3.00,-0.09,,-0.46,0.00,-0.22,,,,-0.77,-6.89,0.00,-0.77,-0.075
강한울,21, 2B,-0.077,17,9,73.2,33,15,17,1,97.0,3.91,-1.21,,0.09,-0.04,,,,,-1.15,-1.34,0.35,-0.80,-0.110
박계범,20, 2B,-0.078,3,1,9.0,5,3,2,0,100.0,5.00,-0.43,,0.01,-0.50,,,,,-0.92,-1.66,0.04,-0.88,-0.081
김상민,23, CF,-0.079,2,1,8.0,3,3,0,0,100.0,3.38,-0.68,-0.15,0.01,,,,,,-0.81,-14.63,0.00,-0.81,-0.079
김성표,20, LF,-0.079,1,1,7.0,0,0,0,0,,0.00,-0.53,-0.34,0.01,,,,,,-0.86,-8.29,-0.03,-0.89,-0.076
강한울,23, 1B,-0.079,2,2,17.0,13,12,1,0,100.0,6.88,-0.70,,0.04,,,,,,-0.66,-1.31,-0.16,-0.82,-0.064
이원석,21, 3B,-0.080,103,103,742.0,176,43,129,4,97.7,2.09,-1.32,,0.06,0.24,0.19,,,,-0.83,-0.91,0.00,-0.83,-0.080
조민성,22, LF,-0.080,3,1,9.0,2,2,0,0,100.0,2.00,-0.97,0.17,0.01,,,,,,-0.79,-9.43,-0.03,-0.82,-0.077
김헌곤,19, RF,-0.080,1,1,8.0,1,1,0,0,100.0,1.13,-0.79,,0.01,,,,,,-0.78,-0.98,-0.04,-0.82,-0.076
이현동,19, RF,-0.081,1,1,7.0,3,2,0,1,66.7,2.57,-0.21,-0.11,-0.48,,,,,,-0.81,-116.24,-0.02,-0.83,-0.079
이병헌,23, C,-0.083,21,9,85.1,66,63,3,0,100.0,6.96,-0.03,,0.23,,,0.56,-1.84,-0.48,-1.58,-9.87,0.72,-0.86,-0.153
박찬도,19, CF,-0.083,6,0,11.1,2,2,0,0,100.0,1.59,-0.55,-0.32,0.01,,,,,,-0.85,-4.09,0.00,-0.85,-0.083
김현준,24, CF,-0.084,13,5,37.0,11,11,0,0,100.0,2.68,-0.94,-0.01,0.06,,,,,,-0.88,-3.97,0.00,-0.88,-0.084
이성규,24, 1B,-0.084,14,2,44.0,34,31,2,1,97.1,6.75,-0.64,,0.10,,,,,,-0.55,-1.31,-0.34,-0.89,-0.052
김성윤,20, CF,-0.084,3,0,5.0,1,1,0,0,100.0,1.80,-0.68,-0.28,0.01,,,,,,-0.96,-15.31,0.00,-0.96,-0.084
김성표,21, CF,-0.085,20,3,65.1,18,17,0,1,94.4,2.34,-1.05,0.60,-0.43,,,,,,-0.88,-3.26,0.00,-0.88,-0.085
김성윤,20, LF,-0.087,3,1,9.1,2,2,0,0,100.0,1.93,-0.44,-0.53,0.01,,,,,,-0.96,-15.29,-0.03,-0.99,-0.084
김동진,24, 3B,-0.090,4,1,13.0,3,1,2,0,100.0,2.08,-0.85,,0.05,-0.14,,,,,-0.94,-10.47,0.00,-0.94,-0.090
강한울,20, 2B,-0.090,3,2,15.0,7,3,4,0,100.0,4.20,-1.47,,0.01,0.35,,,,,-1.11,-4.71,0.09,-1.02,-0.098
김재현,20, 2B,-0.090,6,0,9.0,10,5,5,0,100.0,10.00,-0.69,,0.01,-0.36,,,,,-1.04,-4.29,0.02,-1.02,-0.092
김재성,23, 1B,-0.092,8,5,44.2,40,38,2,0,100.0,8.06,-0.65,,0.10,,,,,,-0.55,-1.39,-0.40,-0.95,-0.053
강준서,23, LF,-0.092,3,2,18.0,2,2,0,0,100.0,1.00,-1.07,0.16,0.03,,,,,,-0.87,-12.54,-0.08,-0.95,-0.084
양우현,20, 2B,-0.095,6,5,41.0,26,9,15,2,92.3,5.27,-0.77,,-0.48,,,,,,-1.25,-25.71,0.17,-1.08,-0.110
공민규,22, 3B,-0.099,7,1,18.0,6,1,3,2,66.7,2.00,-1.03,,0.02,,,,,,-1.02,-9.75,0.00,-1.02,-0.099
김호재,22, 2B,-0.100,6,3,31.0,20,8,10,2,90.0,5.23,-0.74,,-0.45,0.05,,,,,-1.13,-7.76,0.11,-1.02,-0.111
박한이,19, LF,-0.100,5,3,19.1,8,7,0,1,87.5,3.26,-0.56,0.12,-0.47,,,,,,-0.91,-4.39,-0.11,-1.02,-0.089
이성규,24, CF,-0.102,10,7,52.1,10,10,0,0,100.0,1.72,-0.92,-0.25,0.09,,,,,,-1.07,-2.58,0.00,-1.07,-0.102
김영웅,24, 3B,-0.103,29,27,218.0,49,20,27,2,95.9,1.94,-1.24,,0.32,-0.14,-0.02,,,,-1.09,-2.53,0.00,-1.09,-0.103
조민성,23, RF,-0.104,1,0,3.0,1,1,0,0,100.0,3.00,-1.05,-0.02,0.01,,,,,,-1.06,-10.20,-0.01,-1.07,-0.103
김재혁,22, LF,-0.105,6,5,43.0,8,8,0,0,100.0,1.67,-0.75,-0.21,0.06,,,,,,-0.89,-8.54,-0.19,-1.08,-0.087
송준석,22, LF,-0.107,5,2,19.0,6,6,0,0,100.0,2.84,-1.12,0.07,0.03,,,,,,-1.02,-8.63,-0.08,-1.10,-0.100
류지혁,23, 3B,-0.111,44,35,288.0,72,18,52,2,97.2,2.19,-1.26,,0.45,-0.75,0.42,,,,-1.15,-1.25,0.00,-1.15,-0.111
김현준,24, LF,-0.112,2,2,12.1,1,1,0,0,100.0,0.73,-0.85,-0.28,0.01,,,,,,-1.11,-4.99,-0.07,-1.18,-0.105
공민규,24, 3B,-0.112,9,4,33.0,9,1,7,1,88.9,2.18,-1.31,,0.12,,,,,,-1.19,-15.51,0.00,-1.19,-0.112
이학주,21, SS,-0.116,64,47,401.2,223,81,131,11,95.1,4.75,-3.22,,-1.35,-0.01,,,,,-4.58,-9.99,3.36,-1.22,-0.438
공민규,19, 1B,-0.117,17,14,119.0,96,86,8,2,97.9,7.11,-0.42,,0.11,,0.03,,,,-0.27,-1.40,-0.92,-1.19,-0.027
윤정빈,23, RF,-0.117,7,2,21.0,3,3,0,0,100.0,1.29,-1.04,-0.12,0.04,,,,,,-1.12,-5.76,-0.09,-1.21,-0.108
김헌곤,20, RF,-0.117,54,41,358.0,114,111,3,0,100.0,2.87,-0.83,0.65,0.49,,,,,,0.31,0.46,-1.64,-1.33,0.027
박해민,21, 1B,-0.119,4,1,14.2,14,14,0,0,100.0,8.59,-1.15,,0.01,,,,,,-1.14,-1.29,-0.10,-1.24,-0.109
구자욱,20, LF,-0.123,55,53,445.0,120,114,5,1,99.2,2.41,1.14,-0.20,0.06,,,,,,1.00,1.21,-2.39,-1.39,0.088
강민호,22, C,-0.123,95,84,714.1,591,546,41,4,99.3,7.40,-1.51,,0.73,,0.08,-0.57,0.97,-9.22,-9.52,-10.54,8.26,-1.26,-0.929
안주형,23, 3B,-0.124,4,2,16.1,2,0,2,0,100.0,1.10,-1.75,,0.05,0.42,,,,,-1.28,-3.48,0.00,-1.28,-0.124
이성규,19, SS,-0.127,5,4,38.0,15,7,8,0,100.0,3.55,-2.25,,0.05,0.60,,,,,-1.59,-14.35,0.30,-1.29,-0.156
김성표,22, CF,-0.128,10,4,47.0,15,15,0,0,100.0,2.87,-1.46,0.08,0.07,,,,,,-1.31,-11.07,0.00,-1.31,-0.128
박계범,19, 2B,-0.130,15,11,98.0,37,19,16,2,94.6,3.21,-2.01,,-0.36,0.59,,,,,-1.77,-4.41,0.45,-1.32,-0.174
안주형,23, SS,-0.131,13,2,25.2,7,5,2,0,100.0,2.45,-1.25,,0.09,-0.44,,,,,-1.61,-4.39,0.26,-1.35,-0.156
김동엽,19, LF,-0.133,18,14,130.1,31,30,0,1,96.8,2.07,0.48,-0.90,-0.37,,,,,,-0.79,-1.89,-0.57,-1.36,-0.077
이성곤,20, RF,-0.135,14,3,45.1,14,12,2,0,100.0,2.78,-0.97,-0.44,0.06,,,,,,-1.34,-3.12,-0.19,-1.53,-0.118
류지혁,23, 1B,-0.138,26,20,176.0,171,160,11,0,100.0,8.74,-0.13,,0.40,,0.05,,,,0.32,0.35,-1.74,-1.42,0.031
김상민,23, LF,-0.141,3,2,15.0,10,10,0,0,100.0,6.00,-1.52,0.09,0.03,,,,,,-1.39,-25.10,-0.06,-1.45,-0.135
안주형,23, 2B,-0.141,18,12,113.1,75,35,38,2,97.3,5.80,-2.57,,-0.09,0.72,,,,,-1.95,-5.29,0.49,-1.46,-0.188
강한울,21, SS,-0.149,23,11,112.0,53,22,30,1,98.1,4.18,-2.82,,0.18,0.08,,,,,-2.56,-2.97,1.00,-1.56,-0.245
오재일,24, 1B,-0.149,12,11,84.2,86,77,9,0,100.0,9.14,-0.98,,0.19,,,,,,-0.79,-3.56,-0.78,-1.57,-0.075
안주형,24, SS,-0.151,4,2,17.0,6,2,4,0,100.0,3.18,-1.42,,0.07,-0.38,,,,,-1.73,-15.58,0.14,-1.59,-0.164
오선진,22, 3B,-0.152,53,36,326.2,86,26,56,4,95.3,2.26,-0.78,,0.28,-1.22,0.17,,,,-1.55,-2.24,0.00,-1.55,-0.152
박찬도,19, RF,-0.152,17,6,69.2,16,16,0,0,100.0,2.07,-0.79,-0.65,0.12,,,,,,-1.32,-6.34,-0.23,-1.55,-0.129
백승민,19, 1B,-0.156,8,5,53.0,61,57,3,1,98.4,10.19,-1.22,,0.05,,,,,,-1.17,-8.88,-0.42,-1.59,-0.115
이태훈,23, 1B,-0.158,7,3,22.2,18,17,0,1,94.4,6.75,-1.03,,-0.44,,,,,,-1.48,-17.72,-0.16,-1.64,-0.143
김재성,22, C,-0.162,26,18,171.2,140,133,5,2,98.6,7.23,0.08,,-0.44,,,-0.44,-0.56,-2.20,-3.55,-8.12,1.90,-1.66,-0.347
김재현,20, SS,-0.163,17,1,38.0,11,5,5,1,90.9,2.37,-1.46,,0.06,-0.67,,,,,-2.08,-8.57,0.24,-1.84,-0.184
윤정빈,23, 1B,-0.166,9,5,42.0,41,39,2,0,100.0,8.79,-1.51,,0.10,,0.05,,,,-1.36,-6.97,-0.36,-1.72,-0.131
박계범,20, 3B,-0.173,32,20,171.1,52,16,33,3,94.2,2.57,-2.98,,0.10,0.58,0.34,,,,-1.96,-3.53,0.00,-1.96,-0.173
김도환,19, C,-0.173,61,30,299.2,219,202,16,1,99.5,6.55,-0.18,,0.41,,0.13,-0.92,-5.00,1.27,-4.29,-10.13,2.52,-1.77,-0.420
김호재,23, 1B,-0.174,20,9,86.0,81,70,9,2,97.5,8.27,-1.50,,0.20,,0.05,,,,-1.25,-2.41,-0.54,-1.79,-0.121
김헌곤,24, LF,-0.174,30,8,111.1,31,31,0,0,100.0,2.51,-1.48,-0.07,0.13,,,,,,-1.42,-4.08,-0.42,-1.84,-0.134
송준석,22, RF,-0.178,6,6,42.0,4,4,0,0,100.0,0.86,-1.82,0.11,0.07,,,,,,-1.63,-13.83,-0.19,-1.82,-0.159
팔카,20, LF,-0.184,8,8,65.0,9,9,0,0,100.0,1.25,-1.84,0.00,0.08,,,,,,-1.75,-4.95,-0.34,-2.09,-0.155
최영진,21, 1B,-0.187,21,4,59.2,58,53,5,0,100.0,8.75,-1.53,,0.05,,,,,,-1.48,-4.84,-0.48,-1.96,-0.141
김성윤,21, CF,-0.188,6,2,19.2,4,4,0,0,100.0,1.83,-2.00,0.02,0.02,,,,,,-1.97,-9.44,0.00,-1.97,-0.188
이원석,21, 1B,-0.195,20,17,128.0,111,103,7,1,99.1,7.73,-0.77,,0.11,,,,,,-0.66,-0.73,-1.38,-2.04,-0.063
김성윤,21, LF,-0.198,7,0,9.0,1,0,0,1,0.0,0.00,-1.45,-0.10,-0.49,,,,,,-2.04,-9.81,-0.03,-2.07,-0.195
박계범,19, SS,-0.216,28,25,217.2,124,47,72,5,96.0,4.92,-2.27,,-0.19,-1.83,,,,,-4.29,-10.64,2.08,-2.21,-0.419
김지찬,20, RF,-0.217,2,0,5.0,2,1,0,1,50.0,1.80,-1.73,-0.19,-0.51,,,,,,-2.43,-2.60,-0.03,-2.46,-0.215
김동엽,21, LF,-0.223,36,25,193.2,41,39,1,1,97.6,1.86,-0.91,-0.60,0.18,,,,,,-1.33,-2.78,-1.00,-2.33,-0.128
김헌곤,24, CF,-0.228,3,1,10.0,0,0,0,0,,0.00,-2.53,0.11,0.02,,,,,,-2.40,-6.92,0.00,-2.40,-0.228
이성규,23, RF,-0.233,41,3,104.2,26,22,2,2,92.3,2.06,-1.73,0.37,-0.78,,,,,,-2.14,-2.83,-0.26,-2.40,-0.207
김성윤,24, LF,-0.234,1,1,8.0,3,3,0,0,100.0,3.38,-2.08,-0.37,0.01,,,,,,-2.44,-12.56,-0.03,-2.47,-0.232
맥키넌,24, 3B,-0.237,6,4,36.2,7,3,3,1,85.7,1.47,-2.11,,-0.36,,-0.02,,,,-2.50,-6.20,0.00,-2.50,-0.237
강한울,24, 2B,-0.243,8,0,25.0,10,3,6,1,90.0,3.24,-2.23,,-0.41,,,,,,-2.64,-21.12,0.08,-2.56,-0.250
최영진,20, LF,-0.244,1,1,7.0,3,2,0,1,66.7,2.57,-2.23,-0.51,0.01,,,,,,-2.73,-6.78,-0.03,-2.76,-0.241
살라디노,20, 3B,-0.244,13,11,83.0,16,8,6,2,87.5,1.52,-1.94,,-0.47,-0.36,,,,,-2.77,-9.07,0.00,-2.77,-0.244
공민규,23, 3B,-0.247,9,6,47.0,8,3,5,0,100.0,1.53,-1.95,,0.15,,-0.76,,,,-2.55,-16.71,0.00,-2.55,-0.247
강한울,21, 3B,-0.248,82,30,365.0,97,27,63,7,92.8,2.22,-2.67,,-0.23,0.18,0.12,,,,-2.60,-3.02,0.00,-2.60,-0.248
오선진,21, SS,-0.249,21,10,111.0,44,20,22,2,95.5,3.41,-2.43,,0.18,-1.23,,,,,-3.48,-21.81,0.88,-2.60,-0.333
강한울,22, SS,-0.258,13,5,42.2,24,9,12,3,87.5,4.43,-2.65,,-0.41,0.04,,,,,-3.02,-4.63,0.38,-2.64,-0.295
팔카,20, RF,-0.264,6,6,47.0,6,6,0,0,100.0,1.15,-2.73,-0.07,0.06,,,,,,-2.73,-7.71,-0.26,-2.99,-0.241
최영진,19, 1B,-0.266,42,29,269.0,289,263,22,4,98.6,9.54,-0.73,,0.26,,0.03,,,,-0.44,-0.66,-2.28,-2.72,-0.043
손주인,19, 2B,-0.268,8,4,35.0,26,11,13,2,92.3,6.17,-2.91,,0.05,,,,,,-2.86,-20.60,0.12,-2.74,-0.280
팔카,20, 1B,-0.279,11,11,84.0,77,65,10,2,97.4,8.04,-2.30,,0.07,,,,,,-2.22,-6.28,-0.94,-3.16,-0.196
오선진,22, 2B,-0.280,25,19,135.1,71,37,33,1,98.6,4.66,-2.93,,0.16,-0.79,,,,,-3.56,-5.13,0.69,-2.87,-0.348
김동엽,23, LF,-0.283,8,6,44.0,11,10,0,1,90.9,2.05,-1.75,-0.51,-0.41,,,,,,-2.67,-5.58,-0.25,-2.92,-0.259
송준석,19, RF,-0.287,8,4,42.0,20,19,0,1,95.0,4.07,-2.44,-0.41,0.07,,,,,,-2.78,-15.40,-0.15,-2.93,-0.272
살라디노,20, LF,-0.288,16,11,96.0,19,19,0,0,100.0,1.78,-2.91,0.00,0.12,,,,,,-2.78,-9.11,-0.48,-3.26,-0.246
러프,19, 1B,-0.289,91,91,780.1,735,669,61,5,99.3,8.42,4.78,,0.26,,-0.08,,,,4.95,5.36,-7.90,-2.95,0.485
김헌곤,21, LF,-0.301,93,61,569.0,137,130,6,1,99.3,2.15,-1.27,0.52,0.02,,,,,,-0.73,-0.89,-2.42,-3.15,-0.070
살라디노,20, 1B,-0.302,15,12,93.0,76,68,7,1,98.7,7.26,-2.55,,0.08,,,,,,-2.47,-8.07,-0.96,-3.43,-0.217
오재일,21, 1B,-0.317,117,113,936.0,918,864,52,2,99.8,8.81,5.59,,0.78,,-0.36,,,,6.01,7.21,-9.32,-3.31,0.574
김상수,22, 2B,-0.331,25,20,174.0,110,42,64,4,96.4,5.48,-3.88,,-0.28,-0.11,,,,,-4.27,-8.54,0.88,-3.39,-0.417
피렐라,23, RF,-0.334,19,19,141.0,33,32,0,1,97.0,2.04,-2.48,0.03,-0.22,,,,,,-2.66,-2.76,-0.79,-3.45,-0.258
김현준,23, CF,-0.337,104,101,872.0,310,301,4,5,98.4,3.15,-3.03,0.84,-1.30,,,,,,-3.48,-4.59,0.00,-3.48,-0.337
안주형,24, 2B,-0.350,14,11,94.0,60,27,31,2,96.7,5.55,-3.55,,-0.17,-0.38,,,,,-4.10,-36.89,0.41,-3.69,-0.389
최영진,19, 3B,-0.352,47,36,342.2,94,24,66,4,95.7,2.36,-2.16,,-0.19,-0.35,-0.90,,,,-3.60,-5.40,0.00,-3.60,-0.352
류승민,23, RF,-0.361,18,16,120.1,23,22,0,1,95.7,1.65,-2.51,-0.44,-0.26,,,,,,-3.20,-19.21,-0.53,-3.73,-0.310
최영진,20, 3B,-0.363,34,13,157.1,43,15,26,2,95.3,2.35,-4.36,,0.10,0.15,,,,,-4.12,-10.23,0.00,-4.12,-0.363
박찬도,20, CF,-0.378,5,2,18.0,4,4,0,0,100.0,2.00,-3.82,-0.49,0.02,,,,,,-4.28,-12.09,0.00,-4.28,-0.378
김헌곤,21, CF,-0.389,23,16,120.0,26,24,2,0,100.0,1.95,-3.91,-0.27,0.12,,,,,,-4.07,-4.96,0.00,-4.07,-0.389
윌리엄슨,19, LF,-0.403,13,12,104.0,26,24,0,2,92.3,2.08,-2.74,0.04,-0.89,,,,,,-3.58,-12.90,-0.53,-4.11,-0.351
김성윤,22, CF,-0.435,16,8,74.0,17,15,2,0,100.0,2.07,-3.80,-0.76,0.10,,,,,,-4.46,-13.37,0.00,-4.46,-0.435
김지찬,23, 2B,-0.443,91,85,696.1,410,170,224,16,96.1,5.09,-6.99,,0.52,-1.53,,,,,-8.01,-11.64,3.43,-4.58,-0.775
김현준,22, CF,-0.458,102,92,799.1,239,232,4,3,98.7,2.66,-4.37,0.02,-0.34,,,,,,-4.69,-5.73,0.00,-4.69,-0.458
피렐라,21, LF,-0.460,38,37,295.1,63,61,2,0,100.0,1.92,-4.19,0.72,0.27,,,,,,-3.20,-3.29,-1.61,-4.81,-0.306
윌리엄슨,19, RF,-0.494,21,21,176.1,56,55,1,0,100.0,2.86,-4.29,-0.20,0.30,,,,,,-4.18,-15.06,-0.86,-5.04,-0.410
김헌곤,22, RF,-0.564,28,25,209.1,42,40,2,0,100.0,1.81,-5.77,0.54,0.37,,,,,,-4.85,-8.73,-0.92,-5.77,-0.474
