이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
유원상,21, P,,11,0,13.1,2,0,2,0,100.0,1.35,,,,,,,,,0.00,0.00,,,0.000
김재윤,22, P,,61,0,66.1,3,2,1,0,100.0,0.41,,,,,,,,,0.00,0.00,,,0.000
박승욱,21, 1B,,2,0,2.0,0,0,0,0,,0.00,-1.37,,0.00,,,,,,-1.36,-24.56,,,-0.130
엄상백,19, P,,26,0,31.1,3,1,2,0,100.0,0.86,,,,,,,,,0.00,0.00,,,0.000
강백호,19, C,,1,0,1.1,1,1,0,0,100.0,6.75,0.00,,0.00,,,,0.03,0.09,0.12,0.15,,,0.012
이정현,22, P,,3,0,3.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
이대은,21, P,,31,0,31.0,6,4,2,0,100.0,1.74,,,,,,,,,0.00,0.00,,,0.000
고영표,22, P,,28,28,182.1,57,18,35,4,93.0,2.62,,,,,,,,,0.00,,,,0.000
이창재,20, P,,10,0,8.0,2,1,1,0,100.0,2.25,,,,,,,,,0.00,0.00,,,0.000
하준호,19, P,,8,0,8.0,2,0,2,0,100.0,2.25,,,,,,,,,0.00,,,,0.000
데스파이네,20, P,,35,34,207.2,37,14,23,0,100.0,1.60,,,,,,,,,0.00,,,,0.000
금민철,19, P,,14,14,57.0,12,2,8,2,83.3,1.58,,,,,,,,,0.00,,,,0.000
하준호,20, P,,42,1,41.2,6,1,5,0,100.0,1.30,,,,,,,,,0.00,,,,0.000
지명성,22, P,,2,0,2.0,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
김태훈,20, LF,,2,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.13,,,0.000
황재균,24, 1B,,1,0,1.0,2,2,0,0,100.0,18.00,0.77,,0.00,,,,,,0.77,1.83,,,0.073
유원상,20, P,,62,0,64.0,9,4,5,0,100.0,1.27,,,,,,,,,0.00,0.00,,,0.000
이상동,23, P,,36,0,40.2,6,2,4,0,100.0,1.33,,,,,,,,,0.00,0.00,,,0.000
우규민,24, P,,16,0,14.2,3,0,2,1,66.7,1.23,,,,,,,,,0.00,0.00,,,0.000
오윤석,22, 3B,,2,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,,,0.000
류희운,20, P,,6,0,8.1,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
송민섭,23, LF,,5,0,4.0,1,1,0,0,100.0,2.25,0.01,0.11,0.01,,,,,,0.12,0.26,,,0.012
김병준,24, LF,,3,0,4.0,1,1,0,0,100.0,2.25,-0.08,-0.01,0.00,,,,,,-0.09,-0.49,,,-0.008
김영현,23, P,,31,0,33.0,9,1,6,2,77.8,1.91,,,,,,,,,0.00,0.00,,,0.000
오윤석,21, SS,,1,0,1.0,0,0,0,0,,0.00,-0.01,,0.00,,,,,,-0.01,-0.01,,,-0.001
안현준,20, P,,1,0,0.1,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
김민,20, P,,24,6,42.2,2,0,1,1,50.0,0.21,,,,,,,,,0.00,0.00,,,0.000
주권,22, P,,58,0,50.2,7,2,5,0,100.0,1.24,,,,,,,,,0.00,0.00,,,0.000
손동현,19, P,,33,3,47.1,14,6,8,0,100.0,2.66,,,,,,,,,0.00,0.00,,,0.000
김민수,21, P,,55,1,58.0,15,6,7,2,86.7,2.02,,,,,,,,,0.00,0.00,,,0.000
김민혁,19, RF,,1,0,0.1,1,1,0,0,100.0,27.00,0.47,,0.00,,,,,,0.47,0.53,,,0.046
문상철,22, LF,,1,0,2.0,0,0,0,0,,0.00,,0.11,0.00,,,,,,0.11,0.56,,,0.011
이보근,20, P,,49,0,46.2,5,1,4,0,100.0,0.96,,,,,,,,,0.00,0.00,,,0.000
황재균,21, 1B,,1,0,2.0,2,2,0,0,100.0,9.00,0.24,,0.00,,,,,,0.24,0.30,,,0.023
김태훈,21, 1B,,4,0,5.0,3,3,0,0,100.0,5.40,0.15,,0.00,,,,,,0.15,0.49,,,0.014
이선우,24, P,,6,1,10.0,2,2,0,0,100.0,1.80,,,,,,,,,0.00,0.00,,,0.000
박영현,22, P,,52,0,51.2,7,0,6,1,85.7,1.05,,,,,,,,,0.00,0.00,,,0.000
김재윤,20, P,,56,0,60.2,6,1,5,0,100.0,0.89,,,,,,,,,0.00,0.00,,,0.000
유한준,21, LF,,1,0,0.2,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,,,0.000
이선우,23, P,,22,4,37.1,6,1,5,0,100.0,1.45,,,,,,,,,0.00,0.00,,,0.000
주권,24, P,,26,1,32.2,13,3,10,0,100.0,3.58,,,,,,,,,0.00,0.00,,,0.000
박영현,24, P,,24,0,29.0,3,1,2,0,100.0,0.93,,,,,,,,,0.00,0.00,,,0.000
이상화,20, P,,18,0,15.0,2,2,0,0,100.0,1.20,,,,,,,,,0.00,0.00,,,0.000
정성곤,19, P,,52,0,53.2,8,4,4,0,100.0,1.34,,,,,,,,,0.00,0.00,,,0.000
심재민,22, P,,42,1,43.1,11,4,7,0,100.0,2.28,,,,,,,,,0.00,0.00,,,0.000
주권,20, P,,77,0,70.0,9,2,5,2,77.8,0.90,,,,,,,,,0.00,0.00,,,0.000
심재민,21, P,,28,2,46.2,6,2,4,0,100.0,1.16,,,,,,,,,0.00,0.00,,,0.000
고명성,21, 2B,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.03,,,0.000
김영환,20, 3B,,1,0,3.0,0,0,0,0,,0.00,-0.32,,0.00,,,,,,-0.31,-3.23,,,-0.028
이상호,23, RF,,2,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,,,0.000
류현인,23, SS,,2,0,3.0,4,2,2,0,100.0,12.00,0.23,,0.01,-0.25,,,,,0.00,-0.03,,,0.000
김태훈,22, RF,,1,0,1.0,0,0,0,0,,0.00,-0.02,0.33,0.00,,,,,,0.31,6.44,,,0.031
김민,23, P,,16,4,29.0,6,3,3,0,100.0,1.86,,,,,,,,,0.00,0.00,,,0.000
심우준,21, 2B,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,,,0.000
이대은,19, P,,44,8,86.0,14,5,9,0,100.0,1.47,,,,,,,,,0.00,0.00,,,0.000
안영명,21, P,,35,0,35.1,8,1,7,0,100.0,2.04,,,,,,,,,0.00,0.00,,,0.000
박민석,23, 2B,,2,0,2.0,1,0,1,0,100.0,4.50,0.11,,0.01,,,,,,0.12,4.38,,,0.012
박시영,24, P,,13,0,14.2,2,0,2,0,100.0,1.23,,,,,,,,,0.00,0.00,,,0.000
성재헌,24, P,,10,1,9.0,2,0,2,0,100.0,2.00,,,,,,,,,0.00,0.00,,,0.000
조병욱,20, P,,9,4,28.1,7,2,5,0,100.0,2.22,,,,,,,,,0.00,0.00,,,0.000
박시영,21, P,,48,0,45.0,7,2,4,1,85.7,1.20,,,,,,,,,0.00,0.00,,,0.000
강백호,19, P,,1,0,1.0,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
류희운,22, P,,8,0,5.2,1,1,0,0,100.0,1.59,,,,,,,,,0.00,0.00,,,0.000
김재윤,23, P,,59,0,65.2,13,5,7,1,92.3,1.64,,,,,,,,,0.00,0.00,,,0.000
박영현,23, P,,68,0,75.1,12,5,7,0,100.0,1.43,,,,,,,,,0.00,0.00,,,0.000
김재윤,21, P,,65,0,67.0,10,1,9,0,100.0,1.34,,,,,,,,,0.00,0.00,,,0.000
강건,24, P,,3,0,2.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
김민수,20, P,,33,18,103.1,12,8,3,1,91.7,0.96,,,,,,,,,0.00,0.00,,,0.000
박민석,19, 2B,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.06,,,0.000
김성훈,20, P,,3,0,3.0,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
이창재,21, P,,32,0,26.2,1,0,1,0,100.0,0.34,,,,,,,,,0.00,0.00,,,0.000
데스파이네,21, P,,33,33,188.2,46,9,36,1,97.8,2.15,,,,,,,,,0.00,,,,0.000
