이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
최재훈,22, C,2.656,106,101,853.2,725,644,78,3,99.6,7.61,0.08,,1.15,,-0.41,1.74,2.67,12.14,17.36,21.93,9.84,27.20,1.695
최재훈,23, C,1.732,120,106,884.1,774,704,67,3,99.6,7.85,0.54,,0.87,,0.05,0.36,0.23,6.22,8.27,9.52,9.62,17.89,0.800
최재훈,19, C,1.728,132,126,1022.2,869,788,75,6,99.3,7.59,-0.27,,0.61,,-0.07,0.65,1.36,4.62,6.90,7.36,10.75,17.65,0.676
최재훈,21, C,1.655,108,100,842.0,765,702,62,1,99.9,8.17,0.04,,2.22,,0.32,1.83,3.51,-1.00,6.94,8.61,10.37,17.30,0.663
이도윤,23, SS,1.570,97,90,746.0,368,157,203,8,97.8,4.34,7.58,,0.99,1.31,,,,,9.88,13.42,6.34,16.22,0.956
최재훈,20, C,1.226,119,103,857.2,779,727,47,5,99.4,8.12,-0.04,,0.26,,0.26,0.59,2.45,1.47,4.97,5.68,8.93,13.90,0.438
장운호,21, RF,1.154,59,34,349.0,88,85,3,0,100.0,2.27,13.06,0.08,0.48,,,,,,13.63,19.05,-1.56,12.07,1.303
노수광,20, CF,1.077,34,27,226.1,79,76,2,1,98.7,3.10,11.42,0.55,0.25,,,,,,12.21,17.58,0.00,12.21,1.077
호잉,19, RF,1.007,88,65,606.2,150,141,7,2,98.7,2.20,12.75,0.45,0.04,,,,,,13.24,15.38,-2.95,10.29,1.296
노시환,21, 3B,0.877,96,94,811.0,294,98,176,20,93.2,3.04,8.82,,-0.39,0.43,0.31,,,,9.17,12.34,0.00,9.17,0.877
이도윤,24, SS,0.865,37,26,244.0,113,45,67,1,99.1,4.13,4.28,,0.46,2.14,,,,,6.88,17.69,2.24,9.12,0.652
정진호,20, LF,0.801,69,42,388.2,101,97,4,0,100.0,2.34,10.17,0.22,0.50,,,,,,10.89,13.88,-1.81,9.08,0.961
반즈,20, RF,0.778,33,27,239.0,58,56,2,0,100.0,2.18,8.71,0.98,0.33,,,,,,10.02,19.50,-1.20,8.82,0.884
노수광,22, LF,0.767,93,76,648.2,177,168,5,4,97.7,2.40,12.03,-0.29,-0.96,,,,,,10.79,13.28,-2.93,7.86,1.053
노시환,23, 3B,0.758,122,121,1065.2,361,114,228,19,94.7,2.89,8.64,,-0.47,-0.11,-0.23,,,,7.83,8.60,0.00,7.83,0.758
이진영,23, RF,0.744,80,53,509.1,140,127,9,4,97.1,2.40,10.64,0.51,-0.98,,,,,,10.17,12.11,-2.49,7.68,0.985
노시환,24, 3B,0.588,62,62,540.0,162,51,107,4,97.5,2.63,5.62,,1.02,0.00,-0.44,,,,6.20,14.40,0.00,6.20,0.588
강경학,20, 2B,0.566,54,42,329.1,202,93,108,1,99.5,5.49,4.58,,0.31,0.03,,,,,4.92,7.54,1.50,6.42,0.434
김민하,19, LF,0.533,50,25,257.2,69,64,3,2,97.1,2.34,7.18,0.04,-0.74,,,,,,6.48,12.96,-1.03,5.45,0.634
박정현,22, SS,0.521,35,27,246.1,124,38,81,5,96.0,4.35,2.24,,-0.08,0.92,,,,,3.09,5.50,2.24,5.33,0.302
오선진,20, 3B,0.492,31,15,163.2,49,10,37,2,95.9,2.58,5.25,,0.10,0.24,,,,,5.58,8.64,0.00,5.58,0.492
정진호,21, LF,0.484,41,38,302.2,82,77,3,2,97.6,2.38,7.34,-0.12,-0.72,,,,,,6.50,19.49,-1.44,5.06,0.621
문현빈,23, 2B,0.435,54,42,358.0,184,77,102,5,97.3,4.50,3.33,,-0.20,-0.46,,,,,2.67,2.80,1.83,4.50,0.258
박상언,23, C,0.431,79,38,388.2,368,333,34,1,99.7,8.50,-0.26,,0.54,,0.02,-0.17,-0.12,0.88,0.90,1.51,3.55,4.45,0.087
하주석,21, SS,0.427,113,111,923.2,376,131,231,14,96.3,3.53,-5.98,,0.00,0.99,,,,,-5.00,-5.21,9.46,4.46,-0.478
김태연,22, 3B,0.402,61,58,473.1,164,52,101,11,93.3,2.91,4.06,,-0.07,0.49,-0.36,,,,4.12,4.98,0.00,4.12,0.402
지성준,19, C,0.392,45,13,186.1,152,142,10,0,100.0,7.34,-0.09,,0.56,,0.02,-0.45,-0.32,2.34,2.06,5.11,1.94,4.00,0.201
최인호,21, LF,0.362,43,39,325.2,76,75,1,0,100.0,2.10,4.16,0.87,0.30,,,,,,5.32,15.63,-1.53,3.79,0.509
김태연,21, 3B,0.349,30,26,228.0,92,29,58,5,94.6,3.43,4.26,,-0.33,-0.38,0.10,,,,3.65,9.91,0.00,3.65,0.349
이도윤,22, SS,0.346,19,12,114.0,56,18,37,1,98.2,4.34,2.78,,0.19,-0.46,,,,,2.50,4.51,1.04,3.54,0.244
최재훈,24, C,0.338,46,41,349.0,346,321,23,2,99.4,8.87,-0.11,,0.34,,0.11,0.28,-0.87,,-0.25,-0.78,3.82,3.56,-0.024
김민하,20, RF,0.332,18,8,88.2,28,27,0,1,96.4,2.74,4.85,-0.35,-0.39,,,,,,4.10,16.41,-0.34,3.76,0.362
최인호,23, LF,0.324,37,35,271.1,77,76,0,1,98.7,2.52,5.07,-0.30,0.01,,,,,,4.78,16.80,-1.44,3.34,0.463
박정현,21, 2B,0.319,8,6,56.0,33,13,18,2,93.9,4.98,2.90,,0.07,0.14,,,,,3.11,13.56,0.23,3.34,0.297
최인호,24, LF,0.308,53,39,343.2,85,82,2,1,98.8,2.20,5.72,-0.59,-0.10,,,,,,5.02,12.26,-1.78,3.24,0.476
김인환,22, 1B,0.300,75,71,603.2,629,567,57,5,99.2,9.30,8.81,,0.45,,-0.17,,,,9.09,11.58,-6.02,3.07,0.888
정은원,23, 2B,0.295,101,92,797.2,441,188,245,8,98.2,4.89,-2.82,,1.38,0.43,,,,,-1.01,-1.20,4.06,3.05,-0.098
김태연,23, RF,0.292,30,26,188.2,48,45,2,1,97.9,2.24,4.30,-0.20,-0.12,,,,,,3.98,6.30,-0.97,3.01,0.385
정은원,20, 2B,0.280,77,72,622.0,319,136,179,4,98.7,4.56,0.38,,0.06,-0.26,,,,,0.19,0.34,2.99,3.18,0.017
박정현,22, 1B,0.280,24,14,132.0,120,108,12,0,100.0,8.18,3.68,,0.10,,0.15,,,,3.93,6.98,-1.06,2.87,0.383
윌리엄스,23, RF,0.277,21,21,159.0,36,33,1,2,94.4,1.92,4.98,-0.57,-0.68,,,,,,3.73,7.89,-0.87,2.86,0.361
박정현,22, 2B,0.275,12,5,54.0,33,12,20,1,97.0,5.33,2.57,,0.06,,,,,,2.63,4.68,0.19,2.82,0.257
박상언,20, C,0.269,34,7,102.1,91,80,9,2,97.8,7.83,-0.01,,-0.69,,0.08,0.12,-1.43,4.06,2.12,8.02,0.94,3.05,0.187
장진혁,19, RF,0.257,18,15,127.1,32,31,1,0,100.0,2.26,3.52,-0.46,0.22,,,,,,3.27,4.17,-0.64,2.63,0.320
양성우,19, RF,0.252,12,6,62.0,21,20,1,0,100.0,3.05,3.28,-0.59,0.11,,,,,,2.80,7.20,-0.22,2.58,0.274
장운호,22, LF,0.249,26,14,138.0,37,36,0,1,97.3,2.35,3.35,0.02,-0.28,,,,,,3.10,7.83,-0.55,2.55,0.302
황영묵,24, 2B,0.240,16,9,90.1,58,26,31,1,98.3,5.68,2.67,,-0.18,-0.41,,,,,2.08,6.64,0.45,2.53,0.197
터크먼,22, LF,0.237,6,4,34.0,14,13,1,0,100.0,3.71,1.56,1.01,0.05,,,,,,2.62,2.62,-0.19,2.43,0.256
김민하,21, LF,0.228,16,11,98.1,28,27,0,1,96.4,2.47,2.91,0.30,-0.41,,,,,,2.80,8.77,-0.42,2.38,0.268
김민하,21, RF,0.223,20,12,118.0,30,28,1,1,96.7,2.21,1.74,0.99,0.16,,,,,,2.89,9.06,-0.56,2.33,0.277
유장혁,19, LF,0.220,14,11,99.1,23,23,0,0,100.0,2.08,2.12,0.44,0.10,,,,,,2.65,10.05,-0.40,2.25,0.260
김민하,21, CF,0.219,6,5,42.0,18,16,1,1,94.4,3.64,2.29,0.46,-0.46,,,,,,2.30,7.18,0.00,2.30,0.219
오선진,23, 2B,0.215,8,3,30.0,21,14,7,0,100.0,6.30,2.18,,0.11,-0.17,,,,,2.12,3.39,0.10,2.22,0.205
호잉,20, RF,0.209,33,33,278.0,73,71,2,0,100.0,2.36,3.14,0.18,0.38,,,,,,3.70,15.69,-1.33,2.37,0.327
김지수,21, RF,0.202,6,4,30.0,11,11,0,0,100.0,3.30,1.94,0.26,0.04,,,,,,2.25,29.39,-0.13,2.12,0.215
송광민,19, 3B,0.200,120,115,974.0,313,79,218,16,94.9,2.74,2.33,,-0.12,0.19,-0.36,,,,2.04,2.41,0.00,2.04,0.200
유장혁,20, LF,0.200,14,8,61.0,17,17,0,0,100.0,2.51,3.03,-0.60,0.08,,,,,,2.50,12.02,-0.24,2.26,0.221
노수광,21, LF,0.199,10,7,66.0,22,21,1,0,100.0,3.00,1.43,0.90,0.06,,,,,,2.39,6.61,-0.30,2.09,0.228
이도윤,21, 3B,0.199,17,4,66.2,26,6,19,1,96.2,3.38,1.67,,0.05,0.55,-0.18,,,,2.08,5.35,0.00,2.08,0.199
이원석,23, CF,0.193,64,25,294.1,98,93,3,2,98.0,2.94,2.61,-0.02,-0.59,,,,,,2.00,3.55,0.00,2.00,0.193
이진영,24, CF,0.191,19,12,109.0,37,37,0,0,100.0,3.06,2.24,-0.41,0.18,,,,,,2.02,12.62,0.00,2.02,0.191
김민하,20, LF,0.191,10,4,41.0,16,16,0,0,100.0,3.51,2.79,-0.49,0.05,,,,,,2.35,9.41,-0.19,2.16,0.208
장진혁,22, LF,0.190,3,2,17.0,9,8,1,0,100.0,4.76,1.04,0.95,0.03,,,,,,2.02,7.08,-0.07,1.95,0.197
이동훈,19, CF,0.185,11,0,28.0,10,10,0,0,100.0,3.21,2.17,-0.31,0.04,,,,,,1.89,19.48,0.00,1.89,0.185
이원석,24, CF,0.185,14,0,28.0,12,12,0,0,100.0,3.86,2.00,-0.10,0.05,,,,,,1.95,12.75,0.00,1.95,0.185
강경학,21, 2B,0.182,4,2,21.0,16,8,8,0,100.0,6.86,1.78,,0.03,,,,,,1.81,10.40,0.10,1.91,0.173
김종민,19, C,0.179,10,5,50.2,47,42,5,0,100.0,8.35,-0.05,,0.15,,0.02,-0.11,0.26,1.07,1.35,19.38,0.48,1.83,0.132
김회성,19, 3B,0.177,18,10,96.2,33,7,25,1,97.0,2.98,1.08,,0.09,0.86,-0.22,,,,1.81,4.48,0.00,1.81,0.177
김민하,19, RF,0.173,14,3,40.0,13,12,1,0,100.0,2.93,1.18,0.65,0.07,,,,,,1.90,3.80,-0.13,1.77,0.186
노태형,20, 2B,0.162,26,18,135.0,78,37,40,1,98.7,5.13,0.15,,0.13,0.96,,,,,1.24,3.25,0.60,1.84,0.109
이동훈,20, CF,0.161,20,2,56.1,18,18,0,0,100.0,2.88,1.95,-0.19,0.06,,,,,,1.82,7.09,0.00,1.82,0.161
노수광,23, CF,0.154,7,4,41.1,10,10,0,0,100.0,2.18,1.75,-0.21,0.06,,,,,,1.59,7.65,0.00,1.59,0.154
임종찬,24, RF,0.151,12,0,28.0,5,5,0,0,100.0,1.61,1.58,,0.09,,,,,,1.67,11.43,-0.08,1.59,0.158
이진영,23, LF,0.149,21,15,140.1,35,34,0,1,97.1,2.18,3.33,-0.90,-0.24,,,,,,2.20,2.62,-0.66,1.54,0.213
오선진,20, SS,0.148,43,22,234.1,100,35,64,1,99.0,3.80,-3.47,,0.34,2.81,,,,,-0.32,-0.49,2.00,1.68,-0.028
유로결,22, LF,0.139,14,11,96.0,19,18,1,0,100.0,1.78,0.75,0.89,0.14,,,,,,1.79,8.59,-0.37,1.42,0.175
송광민,20, 3B,0.138,44,38,320.1,77,24,49,4,94.8,2.05,1.11,,0.19,0.15,0.12,,,,1.57,2.40,0.00,1.57,0.138
이도윤,20, SS,0.137,4,3,27.0,13,5,8,0,100.0,4.33,0.89,,0.04,0.38,,,,,1.31,13.45,0.24,1.55,0.115
박상언,24, C,0.136,24,9,108.0,94,88,5,1,98.9,7.75,-0.09,,-0.08,,,-0.77,1.29,,0.35,2.02,1.08,1.43,0.033
이도윤,23, 2B,0.121,15,2,57.0,36,14,22,0,100.0,5.68,0.64,,0.20,0.20,,,,,1.04,1.42,0.21,1.25,0.101
정민규,21, 1B,0.121,1,1,8.0,10,6,4,0,100.0,11.25,1.32,,0.01,,,,,,1.32,31.74,-0.06,1.26,0.127
조한민,21, 2B,0.118,9,4,41.0,23,12,10,1,95.7,4.83,1.77,,-0.45,-0.28,,,,,1.04,2.89,0.19,1.23,0.100
박정현,23, SS,0.116,32,20,186.0,91,37,47,7,92.3,4.06,-0.27,,0.12,-0.13,,,,,-0.28,-0.75,1.48,1.20,-0.027
강경학,19, 1B,0.116,18,5,69.0,73,70,3,0,100.0,9.52,1.66,,0.07,,,,,,1.73,4.79,-0.54,1.19,0.169
김태연,22, 2B,0.112,21,16,137.2,92,39,51,2,97.8,5.88,0.80,,-0.32,-0.03,,,,,0.45,0.55,0.70,1.15,0.044
김태연,21, RF,0.112,18,17,119.0,33,30,3,0,100.0,2.50,0.76,0.93,0.16,,,,,,1.85,5.04,-0.68,1.17,0.177
이성곤,22, 1B,0.107,28,20,175.1,174,161,11,2,98.9,8.83,2.57,,0.13,,-0.01,,,,2.70,9.47,-1.60,1.10,0.263
정기훈,20, 3B,0.107,5,3,23.0,3,0,3,0,100.0,1.17,0.93,,0.01,0.26,,,,,1.21,5.99,0.00,1.21,0.107
이원석,19, CF,0.106,4,0,10.0,4,4,0,0,100.0,3.60,0.99,0.08,0.01,,,,,,1.08,12.00,0.00,1.08,0.106
강경학,20, 3B,0.105,7,5,41.0,13,3,9,1,92.3,2.63,1.16,,0.02,,,,,,1.19,1.82,0.00,1.19,0.105
김태연,23, 2B,0.100,6,5,41.0,30,8,21,1,96.7,6.37,0.68,,0.15,,,,,,0.83,1.31,0.20,1.03,0.080
이해창,20, C,0.096,62,33,298.0,276,251,21,4,98.6,8.21,-0.02,,-1.08,,-0.23,-0.70,-1.64,1.87,-1.79,-3.69,2.88,1.09,-0.158
김태연,21, 2B,0.092,8,2,34.0,23,10,11,2,91.3,5.56,0.98,,-0.46,0.28,,,,,0.80,2.19,0.16,0.96,0.077
권광민,23, 1B,0.092,8,1,20.0,23,20,2,1,95.7,9.90,1.54,,-0.45,,,,,,1.09,2.37,-0.14,0.95,0.105
문현빈,23, SS,0.091,9,5,48.0,25,10,13,2,92.0,4.31,0.72,,-0.34,0.16,,,,,0.54,0.57,0.40,0.94,0.052
장진혁,22, RF,0.090,36,28,249.0,60,54,2,4,93.3,2.02,2.92,-0.34,-0.53,,,,,,2.05,7.20,-1.13,0.92,0.200
장진혁,24, RF,0.087,6,0,11.0,3,3,0,0,100.0,2.45,0.91,,0.03,,,,,,0.94,6.17,-0.02,0.92,0.089
이재원,24, C,0.087,17,12,88.0,78,72,6,0,100.0,7.98,0.00,,0.34,,-0.34,0.49,-0.41,,0.08,0.65,0.84,0.92,0.007
이동훈,21, LF,0.086,4,0,10.0,3,3,0,0,100.0,2.70,1.15,-0.24,0.01,,,,,,0.92,4.00,-0.02,0.90,0.088
김현민,21, 2B,0.084,3,1,13.0,7,2,5,0,100.0,4.85,0.92,,0.02,-0.11,,,,,0.83,23.82,0.05,0.88,0.079
오그레디,23, LF,0.078,15,15,126.2,37,36,1,0,100.0,2.63,0.87,0.29,0.23,,,,,,1.40,9.16,-0.59,0.81,0.136
김인환,19, 1B,0.077,17,14,97.0,89,83,5,1,98.9,8.16,1.53,,0.09,,,,,,1.62,12.99,-0.84,0.78,0.159
노시환,20, 1B,0.076,4,0,9.0,10,10,0,0,100.0,10.00,0.92,,0.01,,,,,,0.93,1.26,-0.06,0.87,0.082
박정현,22, 3B,0.074,12,7,66.0,29,13,14,2,93.1,3.68,0.02,,0.06,0.56,0.12,,,,0.76,1.35,0.00,0.76,0.074
박정현,21, SS,0.067,17,11,110.0,46,18,27,1,97.8,3.68,1.44,,-0.32,-1.45,,,,,-0.34,-1.49,1.04,0.70,-0.033
김태연,23, 3B,0.065,9,4,38.0,7,3,4,0,100.0,1.66,0.27,,0.12,0.28,,,,,0.67,1.07,0.00,0.67,0.065
김태연,24, 1B,0.064,24,16,160.1,153,135,15,3,98.0,8.42,2.32,,-0.14,,0.04,,,,2.21,6.50,-1.54,0.67,0.210
이명기,23, LF,0.063,2,1,14.0,6,5,0,1,83.3,3.21,1.15,0.04,-0.47,,,,,,0.72,7.43,-0.07,0.65,0.070
김회성,20, 1B,0.062,10,2,38.0,34,32,1,1,97.1,7.82,0.93,,0.03,,,,,,0.97,9.29,-0.26,0.71,0.085
박한결,19, SS,0.057,7,2,29.0,13,5,8,0,100.0,4.03,0.60,,0.04,-0.26,,,,,0.38,6.14,0.20,0.58,0.038
장규현,21, C,0.053,4,1,16.0,12,12,0,0,100.0,6.75,0.00,,0.05,,,0.00,0.00,0.36,0.41,8.42,0.14,0.55,0.039
이동훈,20, LF,0.050,5,3,30.0,7,7,0,0,100.0,2.10,1.32,-0.68,0.04,,,,,,0.68,2.65,-0.11,0.57,0.060
페레즈,21, 2B,0.050,5,5,38.0,22,9,12,1,95.5,4.97,-0.05,,0.05,0.34,,,,,0.33,0.82,0.19,0.52,0.032
김강민,24, CF,0.050,21,11,109.0,26,26,0,0,100.0,2.15,0.26,0.08,0.18,,,,,,0.53,2.71,0.00,0.53,0.050
장운호,22, RF,0.050,29,21,195.0,38,37,0,1,97.4,1.71,1.31,0.14,-0.14,,,,,,1.31,3.31,-0.80,0.51,0.128
노시환,21, 1B,0.050,5,0,12.2,10,9,1,0,100.0,7.11,0.61,,0.01,,,,,,0.62,0.83,-0.10,0.52,0.059
유로결,21, RF,0.049,3,2,19.0,3,3,0,0,100.0,1.42,-0.01,0.58,0.03,,,,,,0.59,2.52,-0.08,0.51,0.057
이재용,23, C,0.048,2,0,4.0,2,2,0,0,100.0,4.50,0.00,,0.01,,,,0.46,-0.02,0.45,32.56,0.05,0.50,0.044
김태연,22, 1B,0.048,2,1,12.0,11,10,1,0,100.0,8.25,0.58,,0.01,,,,,,0.59,0.72,-0.10,0.49,0.058
조한민,21, CF,0.046,3,2,16.0,4,4,0,0,100.0,2.25,0.45,0.01,0.02,,,,,,0.48,1.33,0.00,0.48,0.046
채은성,23, RF,0.044,23,22,171.1,37,34,2,1,97.3,1.89,1.12,0.41,-0.16,,,,,,1.37,1.44,-0.91,0.46,0.132
정은원,24, LF,0.044,10,9,70.0,20,20,0,0,100.0,2.57,0.76,-0.07,0.08,,,,,,0.77,4.11,-0.31,0.46,0.073
노시환,20, SS,0.042,20,17,146.0,68,25,40,3,95.6,4.01,-0.57,,-0.30,0.19,,,,,-0.69,-0.94,1.16,0.47,-0.061
김민하,19, CF,0.041,10,5,46.1,11,11,0,0,100.0,2.14,0.50,-0.14,0.06,,,,,,0.42,0.84,0.00,0.42,0.041
이민준,23, SS,0.039,4,0,8.0,2,1,1,0,100.0,2.25,0.34,,0.03,,,,,,0.37,13.15,0.04,0.41,0.035
김창혁,19, C,0.039,2,0,6.0,5,5,0,0,100.0,7.50,-0.02,,0.02,,,,0.25,0.11,0.35,16.93,0.05,0.40,0.035
유로결,23, LF,0.038,8,3,33.0,7,7,0,0,100.0,1.91,0.52,-0.07,0.06,,,,,,0.51,2.75,-0.12,0.39,0.050
페레즈,21, SS,0.038,12,10,83.0,39,13,25,1,97.4,4.12,-1.23,,0.13,0.59,,,,,-0.51,-1.23,0.90,0.39,-0.048
장진혁,24, LF,0.034,5,2,18.0,5,5,0,0,100.0,2.50,0.08,0.36,0.02,,,,,,0.46,3.02,-0.10,0.36,0.044
페레즈,21, RF,0.033,6,3,28.0,6,6,0,0,100.0,1.93,1.03,-0.57,0.04,,,,,,0.50,1.22,-0.16,0.34,0.048
변우혁,22, 3B,0.033,7,4,37.0,10,3,6,1,90.0,2.19,0.19,,0.03,,0.12,,,,0.33,2.29,0.00,0.33,0.033
권광민,22, RF,0.030,11,6,53.2,15,15,0,0,100.0,2.52,0.31,0.13,0.09,,,,,,0.53,2.38,-0.22,0.31,0.052
박정현,23, 2B,0.029,2,0,7.0,1,1,0,0,100.0,1.29,0.26,,0.03,,,,,,0.28,0.77,0.02,0.30,0.027
유로결,24, RF,0.028,1,0,2.0,0,0,0,0,,0.00,-0.06,0.36,0.01,,,,,,0.31,8.88,-0.01,0.30,0.029
박정현,20, SS,0.024,15,10,84.0,44,14,29,1,97.7,4.61,-0.24,,0.12,-0.45,,,,,-0.57,-2.75,0.84,0.27,-0.050
오선진,23, 3B,0.023,30,13,127.0,38,12,24,2,94.7,2.55,-0.37,,0.42,0.19,,,,,0.24,0.38,0.00,0.24,0.023
이도윤,22, 3B,0.023,30,6,97.1,29,8,19,2,93.1,2.50,0.81,,0.08,-0.87,0.21,,,,0.23,0.42,0.00,0.23,0.023
김인환,23, LF,0.022,1,0,2.0,0,0,0,0,,0.00,0.12,0.11,0.00,,,,,,0.24,0.30,-0.01,0.23,0.023
강경학,21, SS,0.021,1,0,3.0,3,2,1,0,100.0,9.00,0.00,,0.00,0.20,,,,,0.20,1.15,0.02,0.22,0.019
김문호,20, LF,0.020,5,3,28.0,9,9,0,0,100.0,2.89,0.48,-0.14,0.04,,,,,,0.38,3.02,-0.15,0.23,0.033
장운호,20, LF,0.020,4,0,4.2,0,0,0,0,,0.00,0.05,0.18,0.01,,,,,,0.24,1.46,-0.02,0.22,0.021
임종찬,22, RF,0.016,19,17,137.0,27,24,2,1,96.3,1.71,-0.31,0.77,0.24,,,,,,0.71,5.08,-0.54,0.17,0.069
유로결,23, RF,0.016,14,8,80.0,13,12,1,0,100.0,1.46,0.38,-0.07,0.16,,,,,,0.47,2.48,-0.30,0.17,0.045
문현빈,23, 3B,0.016,1,0,1.0,2,1,1,0,100.0,18.00,0.34,,0.00,-0.18,,,,,0.16,0.17,0.00,0.16,0.016
김민하,20, CF,0.015,5,1,14.0,6,6,0,0,100.0,3.86,-0.03,0.19,0.02,,,,,,0.17,0.70,0.00,0.17,0.015
조한민,21, LF,0.015,9,7,54.0,17,15,1,1,94.1,2.67,1.04,-0.21,-0.45,,,,,,0.38,1.05,-0.22,0.16,0.036
하주석,19, SS,0.013,5,5,38.0,23,10,11,2,91.3,4.97,0.64,,-0.44,-0.47,,,,,-0.27,-7.66,0.40,0.13,-0.026
이해창,21, C,0.011,20,16,149.0,129,112,16,1,99.2,7.73,0.15,,-0.02,,-0.06,0.56,-0.54,-1.42,-1.33,-9.57,1.44,0.11,-0.127
유상빈,23, RF,0.010,1,1,8.0,1,1,0,0,100.0,1.13,0.12,,0.02,,,,,,0.14,6.59,-0.03,0.11,0.013
정은원,22, SS,0.009,2,1,9.0,5,2,3,0,100.0,5.00,0.11,,0.01,-0.15,,,,,-0.03,-0.03,0.12,0.09,-0.003
이동훈,19, RF,0.009,2,0,5.0,1,1,0,0,100.0,1.80,0.10,,0.01,,,,,,0.11,1.15,-0.02,0.09,0.011
정진호,20, RF,0.009,32,22,189.2,51,49,1,1,98.0,2.37,1.50,-0.23,-0.26,,,,,,1.02,1.30,-0.92,0.10,0.090
이성열,21, 1B,0.008,10,7,64.0,52,46,5,1,98.1,7.17,0.59,,0.05,,,,,,0.65,2.03,-0.56,0.09,0.062
백용환,22, C,0.007,1,0,3.0,4,4,0,0,100.0,12.00,0.00,,0.01,,,,0.08,-0.06,0.03,1.01,0.05,0.08,0.003
임종찬,20, LF,0.007,1,0,4.2,1,1,0,0,100.0,1.93,0.10,0.00,0.01,,,,,,0.10,0.28,-0.02,0.08,0.009
호잉,19, CF,0.007,61,57,433.2,134,132,2,0,100.0,2.78,-1.23,0.75,0.55,,,,,,0.07,0.08,0.00,0.07,0.007
강경학,20, RF,0.006,1,0,2.1,1,1,0,0,100.0,3.86,0.07,0.01,0.00,,,,,,0.08,0.12,-0.01,0.07,0.007
정은원,24, CF,0.005,6,6,46.0,13,12,0,1,92.3,2.35,0.78,-0.30,-0.42,,,,,,0.06,0.30,0.00,0.06,0.005
이도윤,24, 2B,0.002,16,6,71.0,45,20,23,2,95.6,5.45,0.94,,-0.75,-0.41,,,,,-0.22,-0.57,0.24,0.02,-0.021
허인서,22, C,0.001,8,4,43.0,35,33,1,1,97.1,7.12,-0.06,,-0.35,,,0.04,-1.60,1.53,-0.44,-7.96,0.46,0.01,-0.043
김회성,19, 2B,0.001,1,0,2.0,2,1,1,0,100.0,9.00,0.00,,0.00,,,,,,0.00,0.01,0.01,0.01,0.000
정민규,21, 2B,0.001,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.03,0.01,0.01,0.000
조한민,20, 2B,0.001,1,0,3.1,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,0.01,0.01,0.000
장진혁,23, LF,0.001,27,17,153.2,34,32,1,1,97.1,1.93,0.35,0.47,-0.21,,,,,,0.62,1.31,-0.61,0.01,0.060
장운호,22, CF,0.000,3,0,4.0,0,0,0,0,,0.00,0.00,,0.01,,,,,,0.00,0.01,0.00,0.00,0.000
임종찬,20, CF,0.000,1,0,2.1,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,0.00,0.00,0.000
변우혁,19, 3B,0.000,1,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,0.00,0.00,0.000
김진욱,20, P,0.000,22,6,44.2,9,3,6,0,100.0,1.81,,,,,,,,,0.00,0.00,0.00,0.00,0.000
노시환,20, P,0.000,1,0,1.0,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,0.00,0.00,0.000
정진호,21, P,0.000,3,0,1.2,1,1,0,0,100.0,5.40,,,,,,,,,0.00,0.00,0.00,0.00,0.000
정은원,24, 2B,0.000,4,4,31.0,16,6,10,0,100.0,4.65,-0.61,,0.11,0.36,,,,,-0.14,-0.76,0.14,0.00,-0.013
오선진,23, 1B,0.000,6,2,25.0,21,20,1,0,100.0,7.56,0.14,,0.06,,,,,,0.20,0.31,-0.20,0.00,0.019
강경학,20, LF,-0.001,2,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,-0.01,-0.01,0.000
박준혁,19, LF,-0.002,1,0,5.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.14,-0.02,-0.02,0.000
